Plot ID Number,6-Letter Code,Species Name,Alive dbh (cm),Dead dbh (cm),Native/Alien,,
PP-135,TILAME,Tilia americana,22.86,,Native,,
PP-135,TILAME,Tilia americana,38.10,,Native,,
PP-135,TILAME,Tilia americana,,9.9,Native,,
PP-135,TILAME,Tilia americana,,37.6,Native,,
PP-135,ULMRUB,Ulmus rubra,21.08,,Native,,
PP-137,RHACAT,Rhamnus cathartica,10.16,,Alien,,
PP-137,RHACAT,Rhamnus cathartica,11.94,,Alien,,
PP-137,RHACAT,Rhamnus cathartica,16.00,,Alien,,
PP-137,RHACAT,Rhamnus cathartica,16.26,,Alien,,
PP-137,TILAME,Tilia americana,12.45,,Native,,
PP-137,TILAME,Tilia americana,13.97,,Native,,
PP-137,TILAME,Tilia americana,19.30,,Native,,
PP-137,TILAME,Tilia americana,22.10,,Native,,
PP-137,ULMAME,Ulmus americana,13.97,,Native,,
PP-137,ULMAME,Ulmus americana,14.99,,Native,,
PP-137,ULMAME,Ulmus americana,16.76,,Native,,
PP-137,ULMAME,Ulmus americana,17.02,,Native,,
PP-137,ULMAME,Ulmus americana,18.03,,Native,,
PP-137,ULMAME,Ulmus americana,41.91,,Native,,
PP-137,ULMAME,Ulmus americana,,20.1,Native,,
PP-143,PRUSER,Prunus serotina,17.53,,Native,,
PP-143,PRUSER,Prunus serotina,21.84,,Native,,
PP-143,QUEALB,Quercus alba,86.87,,Native,,
PP-143,QUEBIC,Quercus bicolor,55.63,,Native,,
PP-143,QUERUB,Quercus rubra,78.49,,Native,,
PP-143,TILAME,Tilia americana,10.67,,Native,,
PP-143,TILAME,Tilia americana,10.92,,Native,,
PP-143,TILAME,Tilia americana,11.18,,Native,,
PP-143,TILAME,Tilia americana,11.94,,Native,,
PP-143,TILAME,Tilia americana,12.19,,Native,,
PP-143,TILAME,Tilia americana,14.22,,Native,,
PP-143,TILAME,Tilia americana,18.80,,Native,,
PP-146,JUGNIG,Juglans nigra,31.75,,Native,,
PP-146,OSTVIR,Ostrya virginiana,,14.7,Native,,
PP-146,QUEMAC,Quercus macrocarpa,99.06,,Native,,
PP-146,TILAME,Tilia americana,11.94,,Native,,
PP-146,TILAME,Tilia americana,15.75,,Native,,
PP-146,TILAME,Tilia americana,32.26,,Native,,
PP-146,ULMRUB,Ulmus rubra,14.73,,Native,,
PP-146,ULMRUB,Ulmus rubra,25.65,,Native,,
PP-146,ULMRUB,Ulmus rubra,,22.9,Native,,
PP-146,ULMRUB,Ulmus rubra,,19.1,Native,,
PP-92,JUGNIG,Juglans nigra,100.58,,Native,,
PP-92,ULMRUB,Ulmus rubra,16.51,,Native,,
PP-92,ULMRUB,Ulmus rubra,21.59,,Native,,
PP-92,ULMRUB,Ulmus rubra,24.89,,Native,,
PP-92,UNIDENTIFIED SP,Unidentified species,,20.6,-,,
Q-110,ACENIG,Acer nigrum,20.32,,Native,,
Q-110,ACENIG,Acer nigrum,20.57,,Native,,
Q-110,ACENIG,Acer nigrum,21.34,,Native,,
Q-110,ACENIG,Acer nigrum,28.96,,Native,,
Q-110,ACENIG,Acer nigrum,43.18,,Native,,
Q-110,ULMAME,Ulmus americana,,14.2,Native,,
Q-110,ULMRUB,Ulmus rubra,21.84,,Native,,
Q-120,ACENIG,Acer nigrum,11.18,,Native,,
Q-120,ACENIG,Acer nigrum,13.46,,Native,,
Q-120,ACENIG,Acer nigrum,17.78,,Native,,
Q-120,ACENIG,Acer nigrum,43.69,,Native,,
Q-120,FRAAMA,Fraxinus americana,22.35,,Native,,
Q-120,QUERUB,Quercus rubra,43.69,,Native,,
Q-120,QUERUB,Quercus rubra,50.29,,Native,,
Q-120,TILAME,Tilia americana,18.54,,Native,,
Q-120,TILAME,Tilia americana,19.05,,Native,,
Q-120,TILAME,Tilia americana,21.59,,Native,,
Q-120,TILAME,Tilia americana,22.86,,Native,,
Q-120,TILAME,Tilia americana,24.13,,Native,,
Q-120,TILAME,Tilia americana,24.13,,Native,,
Q-120,TILAME,Tilia americana,27.94,,Native,,
Q-120,TILAME,Tilia americana,28.19,,Native,,
Q-120,TILAME,Tilia americana,,14.0,Native,,
Q-120,TILAME,Tilia americana,,15.7,Native,,
Q-120,TILAME,Tilia americana,,17.0,Native,,
Q-120,UNIDENTIFIED SP,Unidentified species,,15.5,-,,
Q-122,ACENIG,Acer nigrum,15.49,,Native,,
Q-122,ACENIG,Acer nigrum,18.03,,Native,,
Q-122,ACENIG,Acer nigrum,30.99,,Native,,
Q-122,ACENIG,Acer nigrum,33.27,,Native,,
Q-122,ACENIG,Acer nigrum,37.59,,Native,,
Q-122,QUEALB,Quercus alba,56.64,,Native,,
Q-122,QUEALB,Quercus alba,58.17,,Native,,
Q-127,ACENIG,Acer nigrum,12.45,,Native,,
Q-127,ACENIG,Acer nigrum,17.53,,Native,,
Q-127,ACENIG,Acer nigrum,18.29,,Native,,
Q-127,ACENIG,Acer nigrum,19.30,,Native,,
Q-127,ACENIG,Acer nigrum,22.61,,Native,,
Q-127,ACENIG,Acer nigrum,24.89,,Native,,
Q-127,ACENIG,Acer nigrum,24.89,,Native,,
Q-127,ACENIG,Acer nigrum,28.96,,Native,,
Q-127,ACENIG,Acer nigrum,29.72,,Native,,
Q-127,ACENIG,Acer nigrum,33.27,,Native,,
Q-127,FRAAMA,Fraxinus americana,42.67,,Native,,
Q-127,FRAAMA,Fraxinus americana,78.99,,Native,,
Q-127,QUERUB,Quercus rubra,63.75,,Native,,
Q-129,ACENIG,Acer nigrum,9.91,,Native,,
Q-129,ACENIG,Acer nigrum,10.41,,Native,,
Q-129,ACENIG,Acer nigrum,11.43,,Native,,
Q-129,ACENIG,Acer nigrum,11.94,,Native,,
Q-129,ACENIG,Acer nigrum,13.21,,Native,,
Q-129,ACENIG,Acer nigrum,13.21,,Native,,
Q-129,ACENIG,Acer nigrum,13.97,,Native,,
Q-129,ACENIG,Acer nigrum,16.00,,Native,,
Q-129,ACENIG,Acer nigrum,17.78,,Native,,
Q-129,ACENIG,Acer nigrum,22.10,,Native,,
Q-129,ACENIG,Acer nigrum,37.59,,Native,,
Q-129,OSTVIR,Ostrya virginiana,12.19,,Native,,
Q-129,QUEMAC,Quercus macrocarpa,43.94,,Native,,
Q-132,ACENIG,Acer nigrum,10.41,,Native,,
Q-132,ACENIG,Acer nigrum,20.07,,Native,,
Q-132,ACENIG,Acer nigrum,21.34,,Native,,
Q-132,ACENIG,Acer nigrum,25.40,,Native,,
Q-132,ACENIG,Acer nigrum,26.42,,Native,,
Q-132,ACENIG,Acer nigrum,77.72,,Native,,
Q-135,ACENIG,Acer nigrum,12.70,,Native,,
Q-135,ACENIG,Acer nigrum,13.72,,Native,,
Q-135,ACENIG,Acer nigrum,25.15,,Native,,
Q-135,FRAAMA,Fraxinus americana,33.78,,Native,,
Q-135,JUGNIG,Juglans nigra,70.87,,Native,,
Q-135,TILAME,Tilia americana,23.11,,Native,,
Q-135,TILAME,Tilia americana,57.15,,Native,,
Q-135,ULMRUB,Ulmus rubra,42.67,,Native,,
Q-96,FRAPES,Fraxinus pennsylvanica subintegerrima,20.83,,Native,,
Q-96,QUEALB,Quercus alba,43.18,,Native,,
Q-96,QUEALB,Quercus alba,44.20,,Native,,
Q-96,QUEALB,Quercus alba,50.55,,Native,,
Q-96,QUEMAC,Quercus macrocarpa,62.48,,Native,,
Q-96,QUERUB,Quercus rubra,,33.0,Native,,
Q-96,ULMAME,Ulmus americana,11.43,,Native,,
Q-96,ULMAME,Ulmus americana,12.95,,Native,,
Q-96,ULMAME,Ulmus americana,14.22,,Native,,
Q-96,ULMAME,Ulmus americana,14.48,,Native,,
Q-96,ULMAME,Ulmus americana,14.73,,Native,,
Q-96,ULMAME,Ulmus americana,20.32,,Native,,
Q-96,ULMAME,Ulmus americana,24.64,,Native,,
QQ-111,CLALUT,Cladrastis lutea,19.05,,Alien,,
QQ-111,FRAAMA,Fraxinus americana ,16.51,,Native,,
QQ-111,PRUSER,Prunus serotina ,10.41,,Native,,
QQ-111,PRUSER,Prunus serotina ,10.92,,Native,,
QQ-111,PRUSER,Prunus serotina ,11.94,,Native,,
QQ-111,PRUSER,Prunus serotina ,12.19,,Native,,
QQ-111,PRUSER,Prunus serotina ,17.53,,Native,,
QQ-111,QUEALB,Quercus alba ,40.13,,Native,,
QQ-111,QUEALB,Quercus alba ,45.47,,Native,,
QQ-121,NONE,NONE,-,-,-,,
QQ-131,ACENIG,Acer nigrum,10.92,,Native,,
QQ-131,ACENIG,Acer nigrum,12.70,,Native,,
QQ-131,ACENIG,Acer nigrum,,10.2,Native,,
QQ-131,PRUSER,Prunus serotina ,14.99,,Native,,
QQ-131,PRUSER,Prunus serotina ,17.02,,Native,,
QQ-131,PRUSER,Prunus serotina ,25.15,,Native,,
QQ-131,PRUSER,Prunus serotina ,,19.1,Native,,
QQ-131,PRUSER,Prunus serotina ,,9.9,Native,,
QQ-131,QUERUB,Quercus rubra,11.94,,Native,,
QQ-131,QUERUB,Quercus rubra,15.75,,Native,,
QQ-131,QUERUB,Quercus rubra,25.40,,Native,,
QQ-131,QUERUB,Quercus rubra,28.70,,Native,,
QQ-131,TILAME,Tilia americana,9.91,,Native,,
QQ-131,TILAME,Tilia americana,10.41,,Native,,
QQ-131,TILAME,Tilia americana,11.18,,Native,,
QQ-131,TILAME,Tilia americana,12.70,,Native,,
QQ-131,TILAME,Tilia americana,13.97,,Native,,
QQ-131,TILAME,Tilia americana,15.49,,Native,,
QQ-131,TILAME,Tilia americana,16.51,,Native,,
QQ-131,TILAME,Tilia americana,17.27,,Native,,
QQ-131,TILAME,Tilia americana,18.80,,Native,,
QQ-131,TILAME,Tilia americana,19.56,,Native,,
QQ-131,TILAME,Tilia americana,20.32,,Native,,
QQ-131,TILAME,Tilia americana,21.08,,Native,,
QQ-131,TILAME,Tilia americana,22.10,,Native,,
QQ-131,TILAME,Tilia americana,22.61,,Native,,
QQ-131,TILAME,Tilia americana,25.40,,Native,,
QQ-131,TILAME,Tilia americana,27.18,,Native,,
QQ-131,TILAME,Tilia americana,28.45,,Native,,
QQ-131,TILAME,Tilia americana,33.27,,Native,,
QQ-131,TILAME,Tilia americana,33.27,,Native,,
QQ-131,TILAME,Tilia americana,,12.2,Native,,
QQ-131,ULMRUB,Ulmus rubra,,11.2,Native,,
QQ-131,UNIDENTIFIED SP,Unidentified species,,12.7,-,,
QQ-132,GLETRI,Gleditsia triacanthos,12.70,,Native,,
QQ-132,JUGNIG,Juglans nigra,16.26,,Native,,
QQ-132,POPULUS SP,Populus species,37.34,,-,,
QQ-132,TILAME,Tilia americana,12.45,,Native,,
QQ-132,TILAME,Tilia americana,12.95,,Native,,
QQ-132,TILAME,Tilia americana,13.46,,Native,,
QQ-132,TILAME,Tilia americana,22.35,,Native,,
QQ-132,TILAME,Tilia americana,29.46,,Native,,
QQ-132,TILAME,Tilia americana,32.77,,Native,,
QQ-132,ULMAME,Ulmus americana,9.91,,Native,,
QQ-132,ULMAME,Ulmus americana,15.75,,Native,,
QQ-132,ULMUS SP,Ulmus species,,11.4,-,,
QQ-132,ULMUS SP,Ulmus species,,12.4,-,,
QQ-133,PRUSER,Prunus serotina,9.91,,Native,,
QQ-133,PRUSER,Prunus serotina,10.16,,Native,,
QQ-133,PRUSER,Prunus serotina,12.45,,Native,,
QQ-133,PRUSER,Prunus serotina,18.29,,Native,,
QQ-133,PRUSER,Prunus serotina,21.08,,Native,,
QQ-133,PRUSER,Prunus serotina,25.40,,Native,,
QQ-133,PRUSER,Prunus serotina,31.50,,Native,,
QQ-133,QUERUB,Quercus rubra,72.64,,Native,,
QQ-133,QUERUB,Quercus rubra,106.43,,Native,,
QQ-133,TILAME,Tilia americana,10.67,,Native,,
QQ-133,TILAME,Tilia americana,13.46,,Native,,
QQ-133,TILAME,Tilia americana,14.22,,Native,,
QQ-133,TILAME,Tilia americana,14.99,,Native,,
QQ-133,TILAME,Tilia americana,15.75,,Native,,
QQ-133,TILAME,Tilia americana,18.54,,Native,,
QQ-133,TILAME,Tilia americana,20.83,,Native,,
QQ-133,TILAME,Tilia americana,23.88,,Native,,
QQ-133,ULMRUB,Ulmus rubra,14.99,,Native,,
QQ-133,ULMRUB,Ulmus rubra,35.56,,Native,,
QQ-139,QUEALB,Quercus alba,33.02,,Native,,
QQ-139,QUEALB,Quercus alba,51.05,,Native,,
QQ-139,TILAME,Tilia americana,16.76,,Native,,
QQ-139,TILAME,Tilia americana,23.62,,Native,,
QQ-139,TILAME,Tilia americana,25.40,,Native,,
QQ-139,TILAME,Tilia americana,28.45,,Native,,
QQ-139,TILAME,Tilia americana,34.80,,Native,,
QQ-139,ULMAME,Ulmus americana,12.70,,Native,,
QQ-139,ULMAME,Ulmus americana,,11.9,Native,,
QQ-140,ACENIG,Acer nigrum,13.97,,Native,,
QQ-140,FRAAMA,Fraxinus americana,13.97,,Native,,
QQ-140,QUEALB,Quercus alba,43.69,,Native,,
QQ-140,QUEALB,Quercus alba,52.07,,Native,,
QQ-140,QUEALB,Quercus alba,53.34,,Native,,
QQ-140,QUEALB,Quercus alba,54.36,,Native,,
QQ-140,QUEALB,Quercus alba,54.61,,Native,,
QQ-140,QUERUB,Quercus rubra,21.59,,Native,,
QQ-140,TILAME,Tilia americana,10.92,,Native,,
QQ-140,ULMUS SP,Ulmus species,,10.7,-,,
QQ-146,PRUSER,Prunus serotina,42.42,,Native,,
QQ-146,TILAME,Tilia americana,11.68,,Native,,
QQ-146,TILAME,Tilia americana,11.94,,Native,,
QQ-146,TILAME,Tilia americana,12.70,,Native,,
QQ-146,TILAME,Tilia americana,12.95,,Native,,
QQ-146,TILAME,Tilia americana,15.24,,Native,,
QQ-146,TILAME,Tilia americana,,13.2,Native,,
QQ-146,ULMRUB,Ulmus rubra,12.95,,Native,,
QQ-146,ULMRUB,Ulmus rubra,,26.7,Native,,
QQ-146,ULMRUB,Ulmus rubra,,21.1,Native,,
PP-96,CELOCC,Celtis occidentalis,14.22,,Native,,
PP-96,JUGNIG,Juglans nigra,64.52,,Native,,
PP-96,JUGNIG,Juglans nigra,67.56,,Native,,
R-109,ACENIG,Acer nigrum,13.97,,Native,,
R-109,ACENIG,Acer nigrum,19.81,,Native,,
R-109,ACENIG,Acer nigrum,21.34,,Native,,
R-109,ACENIG,Acer nigrum,22.35,,Native,,
R-109,ACENIG,Acer nigrum,24.13,,Native,,
R-109,ACENIG,Acer nigrum,25.91,,Native,,
R-109,ACENIG,Acer nigrum,29.21,,Native,,
R-109,QUEALB,Quercus alba,58.93,,Native,,
R-109,QUEALB,Quercus alba,68.58,,Native,,
R-109,TILAME,Tilia americana,85.85,,Native,,
R-109,ULMRUB,Ulmus rubra,12.95,,Native,,
R-113,ACENIG,Acer nigrum,12.70,,Native,,
R-113,ACENIG,Acer nigrum,14.48,,Native,,
R-113,ACENIG,Acer nigrum,14.99,,Native,,
R-113,ACENIG,Acer nigrum,16.00,,Native,,
R-113,ACENIG,Acer nigrum,34.04,,Native,,
R-113,ACENIG,Acer nigrum,37.08,,Native,,
R-113,OSTVIR,Ostrya virginiana,14.73,,Native,,
R-113,QUEMAC,Quercus macrocarpa,60.71,,Native,,
R-113,QUEMAC,Quercus macrocarpa,80.77,,Native,,
R-116,ACENIG,Acer nigrum,14.48,,Native,,
R-116,ACENIG,Acer nigrum,15.49,,Native,,
R-116,ACENIG,Acer nigrum,15.49,,Native,,
R-116,ACENIG,Acer nigrum,18.29,,Native,,
R-116,ACENIG,Acer nigrum,21.08,,Native,,
R-116,ACENIG,Acer nigrum,22.86,,Native,,
R-116,ACENIG,Acer nigrum,24.64,,Native,,
R-116,ACENIG,Acer nigrum,28.19,,Native,,
R-116,FRAAMA,Fraxinus americana,53.85,,Native,,
R-116,FRAAMA,Fraxinus americana,80.26,,Native,,
R-116,FRAAMA,Fraxinus americana,,42.2,Native,,
R-116,OSTVIR,Ostrya virginiana,22.86,,Native,,
R-116,QUEALB,Quercus alba,70.36,,Native,,
R-116,QUEMAC,Quercus macrocarpa,59.44,,Native,,
R-116,QUERUB,Quercus rubra,33.27,,Native,,
R-116,QUERUB,Quercus rubra,54.61,,Native,,
R-128,ACENIG,Acer nigrum,10.16,,Native,,
R-128,ACENIG,Acer nigrum,11.43,,Native,,
R-128,ACENIG,Acer nigrum,11.94,,Native,,
R-128,ACENIG,Acer nigrum,14.48,,Native,,
R-128,ACENIG,Acer nigrum,14.73,,Native,,
R-128,ACENIG,Acer nigrum,15.24,,Native,,
R-128,ACENIG,Acer nigrum,17.27,,Native,,
R-128,ACENIG,Acer nigrum,25.65,,Native,,
R-128,ACENIG,Acer nigrum,44.96,,Native,,
R-128,ACENIG,Acer nigrum,46.74,,Native,,
R-128,QUERUB,Quercus rubra,69.09,,Native,,
R-75,ACENIG,Acer nigrum,39.62,,Native,,
R-75,PRUSER,Prunus serotina,18.29,,Native,,
R-75,PRUSER,Prunus serotina,19.81,,Native,,
R-75,QUEALB,Quercus alba,22.86,,Native,,
R-75,QUERUB,Quercus rubra,57.40,,Native,,
R-79 ,NONE,NONE,-,-,-,,
R-83,QUEMAC,Quercus macrocarpa,14.48,,Native,,
R-83,QUEMAC,Quercus macrocarpa,23.62,,Native,,
R-83,QUEMAC,Quercus macrocarpa,24.64,,Native,,
R-83,QUEMAC,Quercus macrocarpa,24.64,,Native,,
R-83,QUEMAC,Quercus macrocarpa,27.43,,Native,,
R-83,QUEMAC,Quercus macrocarpa,33.27,,Native,,
R-86,AESCULUS SP,Aesculus species,14.22,,-,,
R-86,JUGNIG,Juglans nigra,18.80,,Native,,
R-86,PRUSER,Prunus serotina,41.91,,Native,,
R-86,TILAME,Tilia americana,10.16,,Native,,
R-86,TILAME,Tilia americana,24.89,,Native,,
R-86,TILAME,Tilia americana,39.37,,Native,,
R-86,TILAME,Tilia americana,39.88,,Native,,
RR-107,NONE,NONE,-,-,-,,
RR-113,ACENIG,Acer nigrum,14.73,,Native,,
RR-113,CARCOR,Carya cordiformis,34.80,,Native,,
RR-113,CARCOR,Carya cordiformis,47.75,,Native,,
RR-113,CRATAEGUS SP,Crataegus species,9.91,,-,,
RR-113,CRATAEGUS SP,Crataegus species,15.75,,-,,
RR-113,PRUSER,Prunus serotina,10.16,,Native,,
RR-113,PRUSER,Prunus serotina,12.95,,Native,,
RR-113,PRUSER,Prunus serotina,45.72,,Native,,
RR-113,QUEALB,Quercus alba,61.98,,Native,,
RR-116,SALNIG,Salix nigra,10.16,,Native,,
RR-116,SALNIG,Salix nigra,10.67,,Native,,
RR-116,SALNIG,Salix nigra,12.95,,Native,,
RR-126,ACENEG,Acer negundo,17.02,,Native,,
RR-126,ACENEG,Acer negundo,22.86,,Native,,
RR-126,ACENEG,Acer negundo,27.43,,Native,,
RR-126,PRUSER,Prunus serotina,20.32,,Native,,
RR-126,PRUSER,Prunus serotina,31.24,,Native,,
RR-126,QUEMAC,Quercus macrocarpa,34.04,,Native,,
RR-127,ACENEG,Acer negundo,22.35,,Native,,
RR-127,JUGNIG,Juglans nigra,32.26,,Native,,
RR-127,JUGNIG,Juglans nigra,,19.8,Native,,
RR-127,MORALB,Morus alba,27.18,,Alien,,
RR-127,POPDEL,Populus deltoides,10.41,,Native,,
RR-127,POPDEL,Populus deltoides,15.49,,Native,,
RR-127,POPDEL,Populus deltoides,22.35,,Native,,
RR-127,PRUSER,Prunus serotina,18.29,,Native,,
RR-127,PRUSER,Prunus serotina,18.54,,Native,,
RR-127,PRUSER,Prunus serotina,20.57,,Native,,
RR-127,TILAME,Tilia americana,10.41,,Native,,
RR-127,TILAME,Tilia americana,11.68,,Native,,
RR-127,TILAME,Tilia americana,24.64,,Native,,
RR-127,TILAME,Tilia americana,25.65,,Native,,
RR-127,TILAME,Tilia americana,26.67,,Native,,
RR-127,ULMAME,Ulmus americana,25.40,,Native,,
RR-127,ULMRUB,Ulmus rubra,11.43,,Native,,
RR-127,UNIDENTIFIED SP,Unidentified species,,26.7,-,,
RR-127,UNIDENTIFIED SP,Unidentified species,,10.7,-,,
RR-127,UNIDENTIFIED SP,Unidentified species,,21.8,-,,
RR-127,UNIDENTIFIED SP,Unidentified species,,17.3,-,,
RR-128,ACENEG,Acer negundo,13.97,,Native,,
RR-128,JUGNIG,Juglans nigra,12.95,,Native,,
RR-128,JUGNIG,Juglans nigra,14.48,,Native,,
RR-128,ULMAME,Ulmus americana,13.72,,Native,,
RR-128,ULMAME,Ulmus americana,14.73,,Native,,
RR-128,ULMRUB,Ulmus rubra,12.70,,Native,,
RR-128,ULMRUB,Ulmus rubra,12.95,,Native,,
RR-128,UNIDENTIFIED SP,Unidentified species,,12.7,-,,
RR-128,UNIDENTIFIED SP,Unidentified species,,11.2,-,,
RR-128,UNIDENTIFIED SP,Unidentified species,,10.4,-,,
RR-129,MORALB,Morus alba,10.92,,Alien,,
RR-129,ROBPSE,Robinia pseudoacacia,9.91,,Alien,,
RR-129,ROBPSE,Robinia pseudoacacia,10.41,,Alien,,
RR-129,ROBPSE,Robinia pseudoacacia,10.92,,Alien,,
RR-129,ROBPSE,Robinia pseudoacacia,11.43,,Alien,,
RR-129,ROBPSE,Robinia pseudoacacia,11.94,,Alien,,
RR-129,ROBPSE,Robinia pseudoacacia,11.94,,Alien,,
RR-129,ROBPSE,Robinia pseudoacacia,11.94,,Alien,,
RR-129,ROBPSE,Robinia pseudoacacia,12.19,,Alien,,
RR-129,ROBPSE,Robinia pseudoacacia,12.70,,Alien,,
RR-129,ROBPSE,Robinia pseudoacacia,13.21,,Alien,,
RR-129,ROBPSE,Robinia pseudoacacia,14.73,,Alien,,
RR-129,ROBPSE,Robinia pseudoacacia,15.75,,Alien,,
RR-129,TILAME,Tilia americana,21.59,,Native,,
RR-129,TILAME,Tilia americana,32.26,,Native,,
RR-129,ULMPUM,Ulmus pumila,17.02,,Alien,,
RR-129,ULMPUM,Ulmus pumila,24.89,,Alien,,
RR-129,ULMRUB,Ulmus rubra,10.67,,Native,,
RR-129,ULMRUB,Ulmus rubra,11.43,,Native,,
RR-129,ULMRUB,Ulmus rubra,12.45,,Native,,
RR-129,ULMRUB,Ulmus rubra,12.70,,Native,,
RR-129,ULMRUB,Ulmus rubra,17.02,,Native,,
RR-131,ACENIG,Acer nigrum,12.19,,Native,,
RR-131,CELOCC,Celtis occidentalis,14.22,,Native,,
RR-131,GLETRI,Gleditsia triacanthos,31.75,,Native,,
RR-131,PRUSER,Prunus serotina,10.92,,Native,,
RR-131,PRUSER,Prunus serotina,20.07,,Native,,
RR-131,PRUSER,Prunus serotina,22.86,,Native,,
RR-131,QUEMAC,Quercus macrocarpa,22.86,,Native,,
RR-131,TILAME,Tilia americana,15.75,,Native,,
RR-131,TILAME,Tilia americana,23.37,,Native,,
RR-131,TILAME,Tilia americana,23.88,,Native,,
RR-131,TILAME,Tilia americana,24.64,,Native,,
RR-131,TILAME,Tilia americana,24.89,,Native,,
RR-131,TILAME,Tilia americana,27.18,,Native,,
RR-131,TILAME,Tilia americana,34.54,,Native,,
RR-131,TILAME,Tilia americana,35.31,,Native,,
RR-131,TILAME,Tilia americana,,24.6,Native,,
RR-131,TILAME,Tilia americana,,11.2,Native,,
RR-131,ULMAME,Ulmus americana,12.45,,Native,,
RR-131,ULMAME,Ulmus americana,21.08,,Native,,
RR-131,ULMRUB,Ulmus rubra,20.57,,Native,,
RR-131,ULMUS SP,Ulmus species,,16.0,-,,
RR-131,ULMUS SP,Ulmus species,,16.0,-,,
RR-131,UNIDENTIFIED SP,Unidentified species,,23.6,-,,
RR-131,UNIDENTIFIED SP,Unidentified species,,11.4,-,,
RR-131,UNIDENTIFIED SP,Unidentified species,,17.3,-,,
RR-134,ACENIG,Acer nigrum,11.43,,Native,,
RR-134,CARCOR,Carya cordiformis,29.21,,Native,,
RR-134,CRATAEGUS SP,Crataegus species,13.72,,-,,
RR-134,QUERUB,Quercus rubra,10.41,,Native,,
RR-134,QUERUB,Quercus rubra,14.73,,Native,,
RR-134,QUERUB,Quercus rubra,14.99,,Native,,
RR-134,QUERUB,Quercus rubra,22.86,,Native,,
RR-134,TILAME,Tilia americana,10.92,,Native,,
RR-134,TILAME,Tilia americana,12.19,,Native,,
RR-134,TILAME,Tilia americana,13.46,,Native,,
RR-134,TILAME,Tilia americana,13.97,,Native,,
RR-134,TILAME,Tilia americana,14.73,,Native,,
RR-134,TILAME,Tilia americana,15.49,,Native,,
RR-134,TILAME,Tilia americana,15.75,,Native,,
RR-134,TILAME,Tilia americana,17.78,,Native,,
RR-134,TILAME,Tilia americana,18.29,,Native,,
RR-134,TILAME,Tilia americana,19.56,,Native,,
RR-134,TILAME,Tilia americana,20.32,,Native,,
RR-134,TILAME,Tilia americana,23.88,,Native,,
RR-134,ULMAME,Ulmus americana,15.49,,Native,,
RR-134,ULMAME,Ulmus americana,17.02,,Native,,
RR-134,ULMAME,Ulmus americana,18.29,,Native,,
RR-134,ULMAME,Ulmus americana,28.96,,Native,,
RR-138,QUEALB,Quercus alba,30.73,,Native,,
RR-138,QUEALB,Quercus alba,43.18,,Native,,
RR-138,QUEALB,Quercus alba,44.96,,Native,,
RR-138,QUEALB,Quercus alba,48.01,,Native,,
RR-138,QUEALB,Quercus alba,59.69,,Native,,
RR-138,QUEALB,Quercus alba,64.77,,Native,,
RR-138,TILAME,Tilia americana,12.19,,Native,,
RR-138,ULMAME,Ulmus americana,12.45,,Native,,
RR-138,ULMAME,Ulmus americana,12.70,,Native,,
RR-138,ULMAME,Ulmus americana,13.21,,Native,,
RR-138,ULMAME,Ulmus americana,13.97,,Native,,
RR-138,ULMAME,Ulmus americana,15.24,,Native,,
RR-139,ACENIG,Acer nigrum,16.76,,Native,,
RR-139,QUEALB,Quercus alba,21.34,,Native,,
RR-139,QUEALB,Quercus alba,53.34,,Native,,
RR-139,QUEALB,Quercus alba,54.36,,Native,,
RR-139,QUEALB,Quercus alba,,61.7,Native,,
RR-139,TILAME,Tilia americana,11.43,,Native,,
RR-139,TILAME,Tilia americana,19.05,,Native,,
RR-139,TILAME,Tilia americana,20.32,,Native,,
RR-139,TILAME,Tilia americana,22.10,,Native,,
RR-139,TILAME,Tilia americana,27.69,,Native,,
RR-139,TILAME,Tilia americana,27.94,,Native,,
RR-139,TILAME,Tilia americana,32.26,,Native,,
RR-139,ULMAME,Ulmus americana,11.18,,Native,,
RR-139,ULMAME,Ulmus americana,15.24,,Native,,
RR-142,PRUSER,Prunus serotina,13.97,,Native,,
RR-142,PRUSER,Prunus serotina,14.73,,Native,,
RR-142,QUEALB,Quercus alba,48.77,,Native,,
RR-142,QUEALB,Quercus alba,54.86,,Native,,
RR-142,TILAME,Tilia americana,10.16,,Native,,
RR-142,TILAME,Tilia americana,10.67,,Native,,
RR-142,TILAME,Tilia americana,12.70,,Native,,
RR-142,TILAME,Tilia americana,19.05,,Native,,
RR-95,QUEMAC,Quercus macrocarpa,68.83,,Native,,
S-105,ACENIG,Acer nigrum,13.21,,Native,,
S-105,ACENIG,Acer nigrum,30.23,,Native,,
S-105,ACENIG,Acer nigrum,43.43,,Native,,
S-105,ACENIG,Acer nigrum,44.96,,Native,,
S-105,QUEALB,Quercus alba,67.31,,Native,,
S-111,ACENIG,Acer nigrum,12.45,,Native,,
S-111,ACENIG,Acer nigrum,17.53,,Native,,
S-111,ACENIG,Acer nigrum,,39.9,Native,,
S-111,FRAPES,Fraxinus pennsylvanica subintegerrima,44.45,,Native,,
S-111,QUERUB,Quercus rubra,10.92,,Native,,
S-111,QUERUB,Quercus rubra,13.72,,Native,,
S-111,TILAME,Tilia americana,11.68,,Native,,
S-111,TILAME,Tilia americana,11.68,,Native,,
S-111,TILAME,Tilia americana,13.72,,Native,,
S-126,ACENIG,Acer nigrum,14.48,,Native,,
S-126,ACENIG,Acer nigrum,15.49,,Native,,
