plot,code,species,cover,freq,native,physiognomy,habit
U-96,FRAPES,Fraxinus pennsylvanica subintegerrima,2,1,Native,Tree,Woody
U-96,GERMAC,Geranium maculatum,2,1,Native,Forb,Forb
U-96,POAPRA,Poa pratensis ,10,1,Alien,Grass,Graminoid
U-96,QUEMAC,Quercus macrocarpa,1,1,Native,Tree,Woody
U-96,TAROFF,Taraxacum officinale,4,1,Alien,Forb,Forb
U-96,ULMAME,Ulmus americana,1,1,Native,Tree,Woody
U-98,ARITRI,Arisaema triphyllum,4,1,Native,Forb,Forb
U-98,BIDFRO,Bidens frondosa,1,1,Native,Forb,Forb
U-98,IMPCAP,Impatiens capensis,15,1,Native,Forb,Forb
U-98,PARQUI,Parthenocissus quinquefolia,3,1,Native,Woody vine,Woody
U-98,POLGVI,Polygonum virginianum,2,1,Native,Forb,Forb
U-98,RHACAT,Rhamnus cathartica,35,1,Alien,Understory tree,Woody
UU-100,BROINE,Bromus inermis,10,1,Alien,Grass,Graminoid
UU-100,CHRLEP,Chrysanthemum leucanthemum pinnatifidum,2,1,Alien,Forb,Forb
UU-100,CONSEP,Convolvulus sepium,2,1,Native,Forb,Forb
UU-100,CRATAEGUS SP,Crataegus species,5,1,-,Tree,Woody
UU-100,MELLOF,Melilotus officinalis,25,,Alien,Forb,Forb
UU-100,POAPRA,Poa pratensis,30,,Alien,Grass,Graminoid
UU-100,PRUAME,Prunus americana,25,1,Native,Tree,Woody
UU-100,PRUSER,Prunus serotina ,3,1,Native,Tree,Woody
UU-100,VITRIP,Vitis riparia,5,1,Native,Woody vine,Woody
UU-117,CIRARV,Cirsium arvense,25,1,Alien,Forb,Forb
UU-117,CXBLAN,Carex blanda,2,1,Native,Sedge,Graminoid
UU-117,PARQUI,Parthenocissus quinquefolia,1,1,Native,Woody vine,Woody
UU-117,PASSAT,Pastinaca sativa,4,1,Alien,Forb,Forb
UU-117,PHAARU,Phalaris arundinacea,5,1,Alien,Grass,Graminoid
UU-117,POAPRA,Poa pratensis,50,1,Alien,Grass,Graminoid
UU-121,ALLPET,Alliaria petiolata ,2,1,Alien,Forb,Forb
UU-121,LONMAA,Lonicera maackii ,4,1,Alien,Shrub,Woody
UU-125,ALLPET,Alliaria petiolata ,5,1,Alien,Forb,Forb
UU-125,ASTLAT,Aster lateriflorus,1,1,Native,Forb,Forb
UU-125,LONMAA,Lonicera maackii ,20,1,Alien,Shrub,Woody
UU-125,SIUSUA,Sium suave,2,1,Native,Forb,Forb
UU-129,ALLPET,Alliaria petiolata ,1,1,Alien,Forb,Forb
UU-129,LONMAA,Lonicera maackii ,12,1,Alien,Shrub,Woody
UU-129,PARQUI,Parthenocissus quinquefolia,5,1,Native,Woody vine,Woody
UU-130,ALLPET,Alliaria petiolata,10,1,Alien,Forb,Forb
UU-130,ARITRI,Arisaema triphyllum,8,1,Native,Forb,Forb
UU-130,CAREX SP,Carex species,1,1,-,Sedge,Graminoid
UU-130,CIRLUC,Circaea lutetiana canadensis,15,1,Native,Forb,Forb
UU-130,LONMAA,Lonicera maackii,75,1,Alien,Shrub,Woody
UU-130,PARQUI,Parthenocissus quinquefolia,2,1,Native,Woody vine,Woody
UU-130,RANHIS,Ranunculus hispidus,1,1,Native,Forb,Forb
UU-132,ALLPET,Alliaria petiolata,2,1,Alien,Forb,Forb
UU-132,LONMAA,Lonicera maackii,2,1,Alien,Shrub,Woody
UU-132,PARQUI,Parthenocissus quinquefolia,6,1,Native,Woody vine,Woody
UU-132,RANHIS,Ranunculus hispidus,2,1,Native,Forb,Forb
UU-132,SMIRAC,Smilacina racemosa,4,1,Native,Forb,Forb
VV-109,ANDGER,Andropogon gerardii,20,1,Native,Grass,Graminoid
VV-109,BROINE,Bromus inermis,5,1,Alien,Grass,Graminoid
VV-109,CELSCA,Celastrus scandens,40,1,Native,Woody vine,Woody
VV-109,ERIANS,Erigeron annuus ,2,1,Native,Forb,Forb
VV-109,PARQUI,Parthenocissus quinquefolia,3,1,Native,Woody vine,Woody
VV-109,PLALAN,Plantago lanceolata,10,1,Alien,Forb,Forb
VV-109,POAPRA,Poa pratensis,50,1,Alien,Grass,Graminoid
VV-109,POTREC,Potentilla recta,5,1,Alien,Forb,Forb
VV-109,PRUSER,Prunus serotina,2,1,Native,Tree,Woody
VV-109,VITRIP,Vitis riparia,5,1,Native,Woody vine,Woody
VV-122,ALLPET,Alliaria petiolata,10,1,Alien,Forb,Forb
VV-133,ALLPET,Alliaria petiolata ,4,1,Alien,Forb,Forb
VV-133,ARITRI,Arisaema triphyllum,2,1,Native,Forb,Forb
VV-133,CIRLUC,Circaea lutetiana canadensis,8,1,Native,Forb,Forb
VV-133,FRAPES,Fraxinus pennsylvanica subintegerrima,1,1,Native,Tree,Woody
VV-133,HYDVIR,Hydrophyllum virginianum,2,1,Native,Forb,Forb
VV-133,LONMAA,Lonicera maackii ,60,1,Alien,Shrub,Woody
VV-133,PARQUI,Parthenocissus quinquefolia,18,1,Native,Woody vine,Woody
VV-133,RHURAD,Rhus radicans,2,1,Native,Woody vine,Woody
VV-133,ULMAME,Ulmus americana,1,1,Native,Tree,Woody
V-111,CIRLUC,Circaea lutetiana canadensis,3,1,Native,Forb,Forb
V-111,GEUCAN,Geum canadense,1,1,Native,Forb,Forb
V-113,ARITRI,Arisaema triphyllum,2,1,Native,Forb,Forb
V-114,ALLPET,Alliaria petiolata,2,1,Alien,Forb,Forb
V-114,IMPCAP,Impatiens capensis,20,1,Native,Forb,Forb
V-134,PARQUI,Parthenocissus quinquefolia,10,1,Native,Woody vine,Woody
V-134,PILPUM,Pilea pumila,4,1,Native,Forb,Forb
V-134,POLGVI,Polygonum virginianum,3,1,Native,Forb,Forb
V-134,RHURAD,Rhus radicans,45,1,Native,Woody vine,Woody
V-136,ALLPET,Alliaria petiolata,5,1,Alien,Forb,Forb
V-136,PARQUI,Parthenocissus quinquefolia,12,1,Native,Woody vine,Woody
V-136,RHACAT,Rhamnus cathartica ,1,1,Alien,Understory tree,Woody
V-136,VIBREC,Viburnum recognitum,7,1,Alien,Shrub,Woody
V-73,BIDENS SP,Bidens species,1,1,-,Forb,Forb
V-73,FESELA,Festuca elatior,15,1,Alien,Grass,Graminoid
V-73,GEUCAN,Geum canadense,3,1,Native,Forb,Forb
V-73,OXASTR,Oxalis stricta,2,1,Native,Forb,Forb
V-73,PILPUM,Pilea pumila,3,1,Native,Forb,Forb
V-73,POAPRA,Poa pratensis,60,1,Alien,Grass,Graminoid
V-73,POLGVI,Polygonum virginianum,1,1,Native,Forb,Forb
V-73,PRUVLA,Prunella vulgaris lanceolata,2,1,Native,Forb,Forb
V-73,TAROFF,Taraxacum officinale,1,1,Alien,Forb,Forb
V-73,TRIPRA,Trifolium pratense,10,1,Alien,Forb,Forb
V-73,TRIREP,Trifolium repens,2,1,Alien,Forb,Forb
V-73,ULMAME,Ulmus americana,3,1,Native,Tree,Woody
V-73,VIOLA SP,Viola species,3,1,-,Forb,Forb
V-76,ALLPET,Alliaria petiolata,30,1,Alien,Forb,Forb
V-76,FRAAMA,Fraxinus americana,1,1,Native,Tree,Woody
V-76,GERMAC,Geranium maculatum,5,1,Native,Forb,Forb
V-76,GEUCAN,Geum canadense,5,1,Native,Forb,Forb
V-76,IMPPAL,Impatiens pallida,10,1,Native,Forb,Forb
V-76,POTSIS,Potentilla simplex,12,1,Native,Forb,Forb
V-76,SMIRAC,Smilacina racemosa,8,1,Native,Forb,Forb
V-84,ARITRI,Arisaema triphyllum,1,1,Native,Forb,Forb
V-84,GALTRF,Galium triflorum,1,1,Native,Forb,Forb
V-84,LONTAT,Lonicera tatarica,1,1,Alien,Shrub,Woody
V-84,PARQUI,Parthenocissus quinquefolia,1,1,Native,Woody vine,Woody
V-84,QUEALB,Quercus alba,1,1,Native,Tree,Woody
V-84,THADIO,Thalictrum dioicum,2,1,Native,Forb,Forb
V-84,VITRIP,Vitis riparia,1,1,Native,Woody vine,Woody
V-89,ALLPET,Alliaria petiolata,6,1,Alien,Forb,Forb
V-89,ANETHA,Anemonella thalictroides,5,1,Native,Forb,Forb
V-89,ARITRI,Arisaema triphyllum,2,1,Native,Forb,Forb
V-89,GERMAC,Geranium maculatum,10,1,Native,Forb,Forb
V-89,PARQUI,Parthenocissus quinquefolia,8,1,Native,Woody vine,Woody
V-89,PRUSER,Prunus serotina,1,1,Native,Tree,Woody
V-89,VIBREC,Viburnum recognitum,2,1,Alien,Shrub,Woody
WW-102,ACHMIL,Achillea millefolium,5,1,Alien,Forb,Forb
WW-102,BROINE,Bromus inermis,60,1,Alien,Grass,Graminoid
WW-102,MELLOF,Melilotus officinalis,10,1,Alien,Forb,Forb
WW-102,POAPRA,Poa pratensis,10,1,Alien,Grass,Graminoid
WW-102,POTREC,Potentilla recta,10,1,Alien,Forb,Forb
WW-106,ACHMIL,Achillea millefolium,5,1,Alien,Forb,Forb
WW-106,CHRLEP,Chrysanthemum leucanthemum pinnatifidum,2,1,Alien,Forb,Forb
WW-106,CONARV,Convolvulus arvensis,2,1,Alien,Forb,Forb
WW-106,CXBLAN,Carex blanda,2,1,Native,Sedge,Graminoid
WW-106,DACGLO,Dactylis glomerata,5,1,Alien,Grass,Graminoid
WW-106,FESELA,Festuca elatior,5,1,Alien,Grass,Graminoid
WW-106,POAPRA,Poa pratensis,25,1,Alien,Grass,Graminoid
WW-106,POTREC,Potentilla recta,5,1,Alien,Forb,Forb
WW-106,PRUAME,Prunus americana,25,1,Native,Tree,Woody
WW-106,RHACAT,Rhamnus cathartica,5,1,Alien,Understory tree,Woody
WW-106,SOLCAN,Solidago canadensis,15,1,Native,Forb,Forb
WW-106,VIOLA SP,Viola species,2,1,-,Forb,Forb
WW-106,VITRIP,Vitis riparia,3,1,Native,Woody vine,Woody
W-106,CIRLUC,Circaea lutetiana canadensis,4,1,Native,Forb,Forb
W-106,FRAAMA,Fraxinus americana,3,1,Native,Tree,Woody
W-106,PARQUI,Parthenocissus quinquefolia,1,1,Native,Woody vine,Woody
W-106,RHURAD,Rhus radicans,1,1,Native,Woody vine,Woody
W-109,ALLPET,Alliaria petiolata,1,1,Alien,Forb,Forb
W-109,ARITRI,Arisaema triphyllum,1,1,Native,Forb,Forb
W-109,IMPCAP,Impatiens capensis,5,1,Native,Forb,Forb
W-109,PARQUI,Parthenocissus quinquefolia,10,1,Native,Woody vine,Woody
W-109,PILPUM,Pilea pumila,5,1,Native,Forb,Forb
W-112,ACENIG,Acer nigrum,4,1,Native,Tree,Woody
W-112,CIRLUC,Circaea lutetiana canadensis,1,1,Native,Forb,Forb
W-112,PARQUI,Parthenocissus quinquefolia,2,1,Native,Woody vine,Woody
V-121,ALLPET,Alliaria petiolata,2,1,Alien,Forb,Forb
V-121,ARITRI,Arisaema triphyllum,1,1,Native,Forb,Forb
V-121,CAUTHA,Caulophyllum thalictroides,4,1,Native,Forb,Forb
V-121,FRAPES,Fraxinus pennsylvanica subintegerrima,1,1,Native,Tree,Woody
V-121,PARQUI,Parthenocissus quinquefolia,15,1,Native,Woody vine,Woody
V-121,SMIRAC,Smilacina racemosa,6,1,Native,Forb,Forb
W-128,ALLPET,Alliaria petiolata,10,1,Alien,Forb,Forb
W-128,FRAPES,Fraxinus pennsylvanica subintegerrima,2,1,Native,Tree,Woody
W-128,SOLDUL,Solanum dulcamara ,8,1,Alien,Woody vine,Woody
W-132,ALLPET,Alliaria petiolata ,2,1,Alien,Forb,Forb
W-132,CARCOR,Carya cordiformis,10,1,Native,Tree,Woody
W-132,PILPUM,Pilea pumila,1,1,Native,Forb,Forb
W-136,ACTALT,Actinomeris alternifolia,25,1,Native,Forb,Forb
W-136,ALLPET,Alliaria petiolata ,6,1,Alien,Forb,Forb
W-136,EUPRUG,Eupatorium rugosum,6,1,Native,Forb,Forb
W-136,GALAPA,Galium aparine,8,1,Native,Forb,Forb
W-136,PARQUI,Parthenocissus quinquefolia,25,1,Native,Woody vine,Woody
W-136,RHURAD,Rhus radicans,30,1,Native,Woody vine,Woody
W-136,SMIRAC,Smilacina racemosa,10,1,Native,Forb,Forb
W-136,VITRIP,Vitis riparia,10,1,Native,Woody vine,Woody
W-137,EUPRUG,Eupatorium rugosum,5,1,Native,Forb,Forb
W-137,FRAVIR,Fragaria virginiana,3,1,Native,Forb,Forb
W-137,LONTAT,Lonicera tatarica,40,1,Alien,Shrub,Woody
W-146,AGRREP,Agropyron repens,10,1,Alien,Grass,Graminoid
W-146,BROINE,Bromis inermis,40,1,Alien,Grass,Graminoid
W-146,CONVOLVULUS SP,Convolvulus species,4,1,-,Forb,Forb
W-146,DAUCAR,Daucus carota,2,1,Alien,Forb,Forb
W-146,FRAVIR,Fragaria virginiana,15,1,Native,Forb,Forb
W-146,MONFIS,Monarda fistulosa,2,1,Native,Forb,Forb
W-146,PARQUI,Parthenocissus quinquefolia,10,1,Native,Woody vine,Woody
W-146,RHURAD,Rhus radicans,25,1,Native,Woody vine,Woody
W-146,SOLCAN,Solidago canadensis,3,1,Native,Forb,Forb
W-146,VIBURNUM SP,Viburnum species,7,1,-,Shrub,Woody
W-71,CIRLUC,Circaea lutetiana canadensis,5,1,Native,Forb,Forb
W-71,PARQUI,Parthenocissus quinquefolia,65,1,Native,Woody vine,Woody
W-71,QUEALB,Quercus alba,2,1,Native,Tree,Woody
W-71,SMIRAC,Smilacina racemosa,40,1,Native,Forb,Forb
W-71,UNIDENTIFIED SP,Unidentified species,50,1,-,-,-
W-72,ALLPET,Alliaria petiolata,25,1,Alien,Forb,Forb
W-72,ALLTRT,Allium tricoccum,2,1,Native,Forb,Forb
W-72,CIRLUC,Circaea lutetiana canadensis,40,1,Native,Forb,Forb
W-72,DACGLO,Dactylis glomerata,25,1,Alien,Grass,Graminoid
W-72,EUONYMUS SP,Euonymus species,6,1,-,Shrub,Woody
W-72,PARQUI,Parthenocissus quinquefolia,60,1,Native,Woody vine,Woody
W-72,POLGVI,Polygonum virginianum,4,1,Native,Forb,Forb
W-72,POTSIS,Potentilla simplex,40,1,Native,Forb,Forb
W-87,ALLPET,Alliaria petiolata,3,1,Alien,Forb,Forb
W-87,CIRLUC,Circaea lutetiana canadensis,1,1,Native,Forb,Forb
W-87,CORRAC,Cornus racemosa,1,1,Native,Shrub,Woody
W-87,GEUCAN,Geum canadense,1,1,Native,Forb,Forb
W-87,PARQUI,Parthenocissus quinquefolia,40,1,Native,Woody vine,Woody
W-87,RHURAD,Rhus radicans,1,1,Native,Woody vine,Woody
W-87,SMITAH,Smilax tamnoides hispida,2,1,Native,Woody vine,Woody
W-87,VIOLA SP,Viola species,2,1,-,Forb,Forb
W-87,VITRIP,Vitis riparia,1,1,Native,Woody vine,Woody
W-91,ALLPET,Alliaria petiolata,8,1,Alien,Forb,Forb
W-91,ARITRI,Arisaema triphyllum,2,1,Native,Forb,Forb
W-91,PARQUI,Parthenocissus quinquefolia,35,1,Native,Woody vine,Woody
W-95,ANEVIR,Anemone virginiana,8,1,Native,Forb,Forb
W-95,ARUDIP,Aruncus dioicus pubescens,3,1,Native,Forb,Forb
W-95,CRATAEGUS SP,Crataegus species,2,1,-,Tree,Woody
W-95,CXHIRT,Carex hirtifolia,15,1,Native,Sedge,Graminoid
W-95,DACGLO,Dactylis glomerata,60,1,Alien,Grass,Graminoid
W-95,FESTUCA SP,Festuca species,10,1,-,Grass,Graminoid
W-95,FRAVIR,Fragaria virginiana,5,1,Native,Forb,Forb
W-95,GERMAC,Geranium maculatum,3,1,Native,Forb,Forb
W-95,GEUCAN,Geum canadense,6,1,Native,Forb,Forb
W-95,GLEHED,Glechoma hederacea,1,1,Alien,Forb,Forb
W-95,LONMAA,Lonicera maackii ,1,1,Alien,Shrub,Woody
W-95,PLALAN,Plantago lanceolata,6,1,Alien,Forb,Forb
W-95,POTSIS,Potentilla simplex,8,1,Native,Forb,Forb
W-95,QUEALB,Quercus alba,1,1,Native,Tree,Woody
W-95,RHACAT,Rhamnus cathartica,12,1,Alien,Understory tree,Woody
W-95,SMILAX SP,Smilax species,1,1,-,-,-
W-95,SOLULM,Solidago ulmifolia,15,1,Native,Forb,Forb
W-95,TAROFF,Taraxacum officinale,2,1,Alien,Forb,Forb
W-95,TRIPRA,Trifolium pratense,6,1,Alien,Forb,Forb
W-95,VIBREC,Viburnum recognitum,3,1,Alien,Shrub,Woody
W-95,VIOLA SP,Viola species,3,1,-,Forb,Forb
WW-119,PHAARU,Phalaris arundinacea,100,1,Alien,Grass,Graminoid
WW-124,ALLPET,Alliaria petiolata,3,1,Alien,Forb,Forb
WW-124,BRASSICACEAE FAMILY,Brassicaceae family,30,1,-,Forb,Forb
WW-124,GEUCAN,Geum canadense,5,1,Native,Forb,Forb
WW-124,HACVIR,Hackelia virginiana,10,1,Native,Forb,Forb
WW-124,IMPCAP,Impatiens capensis,1,1,Native,Forb,Forb
WW-124,PARQUI,Parthenocissus quinquefolia,2,1,Native,Woody vine,Woody
WW-124,POAPRA,Poa pratensis ,20,1,Alien,Grass,Graminoid
WW-124,RHACAT,Rhamnus cathartica,8,1,Alien,Understory tree,Woody
WW-124,UNIDENTIFIED SP,Unidentified species-milky sap,1,1,-,-,-
WW-124,UNIDENTIFIED SP,Unidentified species-single leaf,8,1,-,-,-
WW-130,ALLPET,Alliaria petiolata ,6,1,Alien,Forb,Forb
WW-130,CAMAME,Campanula americana,2,1,Native,Forb,Forb
WW-130,CAREX SP,Carex species,12,1,-,Sedge,Graminoid
WW-130,EUPRUG,Eupatorium rugosum,45,1,Native,Forb,Forb
WW-130,GEUCAN,Geum canadense,4,1,Native,Forb,Forb
WW-130,HYDVIR,Hydrophyllum virginianum,2,1,Native,Forb,Forb
WW-130,LONMAA,Lonicera maackii ,8,1,Alien,Shrub,Woody
WW-130,PARQUI,Parthenocissus quinquefolia,3,1,Native,Woody vine,Woody
WW-137,CIRLUC,Circaea lutetiana canadensis,18,1,Native,Forb,Forb
WW-137,CXPENS,Carex pensylvanica,1,1,Native,Sedge,Graminoid
WW-137,PARQUI,Parthenocissus quinquefolia,5,1,Native,Woody vine,Woody
WW-140,ALLPET,Alliaria petiolata,7,1,Alien,Forb,Forb
WW-140,FRAAMA,Fraxinus americana,12,1,Native,Tree,Woody
WW-140,GEUCAN,Geum canadense,5,1,Native,Forb,Forb
WW-140,PARQUI,Parthenocissus quinquefolia,18,1,Native,Woody vine,Woody
WW-140,SMILAX SP,Smilax species,6,1,-,-,-
WW-140,SMIRAC,Smilacina racemosa,2,1,Native,Forb,Forb
WW-146,PARQUI,Parthenocissus quinquefolia,40,1,Native,Woody vine,Woody
WW-146,ROSMUL,Rosa multiflora,10,1,Alien,Shrub,Woody
X-110,LONMAA,Lonicera maackii,8,1,Alien,Shrub,Woody
X-118,ARITRI,Arisaema triphyllum,1,1,Native,Forb,Forb
X-118,GERMAC,Geranium maculatum,35,1,Native,Forb,Forb
X-118,PODPEL,Podophyllum peltatum,5,1,Native,Forb,Forb
X-118,QUERUB,Quercus rubra,2,1,Native,Tree,Woody
X-118,SMIRAC,Smilacina racemosa,12,1,Native,Forb,Forb
Y-121,CIRARV,Cirsium arvense,4,1,Alien,Forb,Forb
Y-121,CIRLUC,Circaea lutetiana canadensis,3,1,Native,Forb,Forb
Y-121,POLPUN,Polygonum punctatum,5,1,Native,Forb,Forb
Y-121,VITRIP,Vitis riparia,2,1,Native,Woody vine,Woody
X-121,ASPLENIUM SP,Asplenium species,25,1,Native,Cryptogam,Forb
X-121,IMPCAP,Impatiens capensis,8,1,Native,Forb,Forb
X-125,ACENIG,Acer nigrum,3,1,Native,Tree,Woody
X-125,ALLPET,Alliaria petiolata,18,1,Alien,Forb,Forb
X-125,CIRLUC,Circaea lutetiana canadensis,4,1,Native,Forb,Forb
X-125,FRAPES,Fraxinus pennsylvanica subintegerrima,1,1,Native,Tree,Woody
X-138,PHAARU,Phalaris arundinacea,100,1,Alien,Grass,Graminoid
X-139,ALLPET,Alliaria petiolata ,2,1,Alien,Forb,Forb
X-139,AMBTRI,Ambrosia trifida,3,1,Native,Forb,Forb
X-139,CAREX SP,Carex species,80,1,-,Sedge,Graminoid
X-139,CIRARV,Cirsium arvense,6,1,Alien,Forb,Forb
X-139,CONSEP,Convolvulus sepium,1,1,Native,Forb,Forb
X-139,IMPCAP,Impatiens capensis,2,1,Native,Forb,Forb
X-139,PASSAT,Pastinaca sativa,3,1,Alien,Forb,Forb
X-139,PHAARU,Phalaris arundinacea,15,1,Alien,Grass,Graminoid
Y-141,AGRREP,Agropyron repens,50,1,Alien,Grass,Graminoid
Y-141,CORVAR,Coronilla varia ,50,1,Alien,Forb,Forb
Y-141,PASSAT,Pastinaca sativa,2,1,Alien,Forb,Forb
X-143,AGRREP,Agropyron repens,2,1,Alien,Grass,Graminoid
X-143,CIRARV,Cirsium arvense,8,1,Alien,Forb,Forb
X-143,CORVAR,Coronilla varia ,80,1,Alien,Forb,Forb
X-143,DIPSYL,Dipsacus sylvestris,5,1,Alien,Forb,Forb
X-143,POAPRA,Poa pratensis,45,1,Alien,Grass,Graminoid
X-143,UNIDENTIFIED SP,Unidentified species,20,1,-,-,-
X-143,VITRIP,Vitis riparia,20,1,Native,Woody vine,Woody
X-76,ALLPET,Alliaria petiolata,1,1,Alien,Forb,Forb
X-76,ARITRI,Arisaema triphyllum,1,1,Native,Forb,Forb
X-76,ASTLAT,Aster lateriflorus,10,1,Native,Forb,Forb
X-76,ASTSAD,Aster sagittifolius drummondii,2,1,Native,Forb,Forb
X-76,CIRLUC,Circaea lutetiana canadensis,10,1,Native,Forb,Forb
X-76,ELYVIL,Elymus villosus,8,1,Native,Grass,Graminoid
X-76,GEUCAN,Geum canadense,1,1,Native,Forb,Forb
X-76,IMPPAL,Impatiens pallida,5,1,Native,Forb,Forb
X-76,OXASTR,Oxalis stricta,1,1,Native,Forb,Forb
X-76,PARQUI,Parthenocissus quinquefolia,4,1,Native,Woody vine,Woody
X-76,RHURAD,Rhus radicans,1,1,Native,Woody vine,Woody
X-76,VIBPRU,Viburnum prunifolium,25,1,Native,Shrub,Woody
X-78,ASTLAT,Aster lateriflorus,6,1,Native,Forb,Forb
X-78,ASTSAD,Aster sagittifolius drummondii,1,1,Native,Forb,Forb
X-78,GEUCAN,Geum canadense,4,1,Native,Forb,Forb
X-78,PARQUI,Parthenocissus quinquefolia,12,1,Native,Woody vine,Woody
X-78,POTSIS,Potentilla simplex,2,1,Native,Forb,Forb
X-78,PRUVLA,Prunella vulgaris lanceolata,2,1,Native,Forb,Forb
X-78,RHACAT,Rhamnus cathartica ,40,1,Alien,Understory tree,Woody
X-78,RUBOCC,Rubus occidentalis,15,1,Native,Shrub,Woody
X-87,ARITRI,Arisaema triphyllum,4,1,Native,Forb,Forb
X-87,DIOVIL,Dioscorea villosa,3,1,Native,Herbaceous Vine,Forb
X-87,GERMAC,Geranium maculatum,40,1,Native,Forb,Forb
X-87,GEUCAN,Geum canadense,1,1,Native,Forb,Forb
X-87,LONTAT,Lonicera tatarica,1,1,Alien,Shrub,Woody
X-87,PARQUI,Parthenocissus quinquefolia,10,1,Native,Woody vine,Woody
X-93,ALLPET,Alliaria petiolata,60,1,Alien,Forb,Forb
X-93,CIRLUC,Circaea lutetiana canadensis,12,1,Native,Forb,Forb
X-93,PARQUI,Parthenocissus quinquefolia,15,1,Native,Woody vine,Woody
X-93,SMILAS,Smilax lasioneura,2,1,Native,Herbaceous Vine,Forb
XX-104,BROINE,Bromus inermis,5,1,Alien,Grass,Graminoid
XX-104,CELSCA,Celastrus scandens,5,1,Native,Woody vine,Woody
XX-104,CIRARV,Cirsium arvense,2,1,Alien,Forb,Forb
XX-104,CONARV,Convolvulus arvensis,3,1,Alien,Forb,Forb
XX-104,MELLOF,Melilotus officinalis,3,1,Alien,Forb,Forb
XX-104,PARQUI,Parthenocissus quinquefolia,2,1,Native,Woody vine,Woody
XX-104,POAPRA,Poa pratensis,60,1,Alien,Grass,Graminoid
XX-104,RUBALL,Rubus allegheniensis,5,1,Native,Shrub,Woody
XX-121,GEUCAN,Geum canadense,1,1,Native,Forb,Forb
XX-121,LONMAA,Lonicera maackii ,90,1,Alien,Shrub,Woody
XX-121,RHACAT,Rhamnus cathartica,5,1,Alien,Understory tree,Woody
XX-125,ALLPET,Alliaria petiolata,5,1,Alien,Forb,Forb
XX-125,CIRLUC,Circaea lutetiana canadensis,35,1,Native,Forb,Forb
XX-125,GEUCAN,Geum canadense,10,1,Native,Forb,Forb
XX-125,RHACAT,Rhamnus cathartica,5,1,Alien,Understory tree,Woody
XX-125,VIOLA SP,Viola species,40,1,-,Forb,Forb
XX-129,FRAPES,Fraxinus pennsylvanica subintegerrima,1,1,Native,Tree,Woody
XX-129,LONMAA,Lonicera maackii ,1,1,Alien,Shrub,Woody
XX-129,PARQUI,Parthenocissus quinquefolia,1,1,Native,Woody vine,Woody
XX-134,ALLPET,Alliaria petiolata,1,1,Alien,Forb,Forb
XX-134,CARCOR,Carya cordiformis,4,1,Native,Tree,Woody
XX-134,CAREX SP,Carex species,8,1,-,Sedge,Graminoid
XX-134,CIRLUC,Circaea lutetiana canadensis,8,1,Native,Forb,Forb
XX-134,EUPRUG,Eupatorium rugosum,15,1,Native,Forb,Forb
XX-134,GEUCAN,Geum canadense,4,1,Native,Forb,Forb
XX-134,PARQUI,Parthenocissus quinquefolia,60,1,Native,Woody vine,Woody
XX-134,POLGVI,Polygonum virginianum,3,1,Native,Forb,Forb
XX-134,QUERUB,Quercus rubra,2,1,Native,Tree,Woody
XX-134,RHACAT,Rhamnus cathartica,6,1,Alien,Understory tree,Woody
XX-134,VIOLA SP,Viola species,1,1,-,Forb,Forb
XX-142,CIRLUC,Circaea lutetiana canadensis,2,1,Native,Forb,Forb
XX-142,FRAAMA,Fraxinus americana,12,1,Native,Tree,Woody
XX-142,PARQUI,Parthenocissus quinquefolia,10,1,Native,Woody vine,Woody
XX-147,ALLPET,Alliaria petiolata ,5,1,Alien,Forb,Forb
XX-147,GERMAC,Geranium maculatum,7,1,Native,Forb,Forb
XX-147,PARQUI,Parthenocissus quinquefolia,10,1,Native,Woody vine,Woody
XX-147,RIBMIS,Ribes missouriense,5,1,Native,Shrub,Woody
Y-105,ACENIG,Acer nigrum,2,1,Native,Tree,Woody
Y-105,PRUVIR,Prunus virginiana,8,1,Native,Shrub,Woody
Y-110,ACENIG,Acer nigrum,2,1,Native,Tree,Woody
Y-110,PRUVIR,Prunus virginiana,6,1,Native,Shrub,Woody
Y-110,RHACAT,Rhamnus cathartica,2,1,Alien,Understory tree,Woody
Y-110,SMIRAC,Smilacina racemosa,5,1,Native,Forb,Forb
Y-112,ACENIG,Acer nigrum,6,1,Native,Tree,Woody
Y-112,CIRLUC,Circaea lutetiana canadensis,4,1,Native,Forb,Forb
Y-112,SMIRAC,Smilacina racemosa,15,1,Native,Forb,Forb
Y-112,UNIDENTIFIED SP,Unidentified species,2,1,-,-,-
Y-128,ALLPET,Alliaria petiolata,1,1,Alien,Forb,Forb
Y-128,ASACAN,Asarum canadense,40,1,Native,Forb,Forb
Y-128,CIRLUC,Circaea lutetiana canadensis,5,1,Native,Forb,Forb
Y-130,ALLPET,Alliaria petiolata,5,1,Alien,Forb,Forb
Y-130,ARITRI,Arisaema triphyllum,10,1,Native,Forb,Forb
Y-130,ASACAN,Asarum canadense,1,1,Native,Forb,Forb
Y-130,IMPCAP,Impatiens capensis,5,1,Native,Forb,Forb
Y-130,URTDIO,Urtica dioica,70,1,Alien,Forb,Forb
Y-135,ALLPET,Alliaria petiolata ,2,1,Alien,Forb,Forb
Y-135,ASACAN,Asarum canadense,4,1,Native,Forb,Forb
Y-135,BOECYC,Boehmeria cylindrica,7,1,Native,Forb,Forb
Y-135,GERMAC,Geranium maculatum,40,1,Native,Forb,Forb
