Date,Sampler,Plot ID Number,6-Letter Code,Species Name,% Cover,Cover Class (1-7),# of Woody Seedlings ,Notes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/2/18,WO,D117,MAIRAC,Maianthemum racemosum,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/6/18,CB  ,D125,MAIRAC,Maianthemum racemosum,6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/16/18,JLL,D134,MAIRAC,Maianthemum racemosum,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/9/18,"SML, TPL",DD112,MAIRAC,Maianthemum racemosum,12,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/14/18,"MP, WO",DD83,MAIRAC,Maianthemum racemosum,10,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/14/18,"MP, WO",DD90,MAIRAC,Maianthemum racemosum,10,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/10/18,WO,EE120,MAIRAC,Maianthemum racemosum,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/22/18,WO,EE128,MAIRAC,Maianthemum racemosum,6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/14/18,CB,EE77,MAIRAC,Maianthemum racemosum,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/23/18,WO,F129,MAIRAC,Maianthemum racemosum,8,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/16/18,"DS, JLL",F134,MAIRAC,Maianthemum racemosum,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/9/18,"SML, TPL",FF112,MAIRAC,Maianthemum racemosum,10,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/14/18,"MP, WO",FF91,MAIRAC,Maianthemum racemosum,6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/1/18,JLL,G109,MAIRAC,Maianthemum racemosum,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/16/18,"DS, JLL",G132,MAIRAC,Maianthemum racemosum,8,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/23/18,WO,G137,MAIRAC,Maianthemum racemosum,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/10/18,"SML, TML",GG113,MAIRAC,Maianthemum racemosum,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/10/18,WO,GG121,MAIRAC,Maianthemum racemosum,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/14/18,"MP, WO",GG92,MAIRAC,Maianthemum racemosum,8,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/21/18,"MP, BS",HC135,MAIRAC,Maianthemum racemosum,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/1/18,JLL,I107,MAIRAC,Maianthemum racemosum,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/1/18,JLL,I116,MAIRAC,Maianthemum racemosum,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/10/18,"JL, JLL",II118,MAIRAC,Maianthemum racemosum,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/17/18,"DS, JLL",II131,MAIRAC,Maianthemum racemosum,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/17/18,"DS, JLL",II136,MAIRAC,Maianthemum racemosum,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/15/18,"MP, WO",II90,MAIRAC,Maianthemum racemosum,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/10/18,"SML, TML",JJ111,MAIRAC,Maianthemum racemosum,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/10/18,"JL, JLL",JJ114,MAIRAC,Maianthemum racemosum,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/14/18,"MP, WO",JJ93,MAIRAC,Maianthemum racemosum,6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/10/18,"JL, JLL",KK119,MAIRAC,Maianthemum racemosum,8,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/4/18,WO,KK145,MAIRAC,Maianthemum racemosum,6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/15/18,"MP, WO",KK80,MAIRAC,Maianthemum racemosum,10,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/14/18,"MP, WO",KK93,MAIRAC,Maianthemum racemosum,6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/16/18,SML,LL102,MAIRAC,Maianthemum racemosum,8,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/16/18,"PSD, SML",LL103,MAIRAC,Maianthemum racemosum,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/10/18,"SML, TML",LL110,MAIRAC,Maianthemum racemosum,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/17/18,"DS, JLL",LL135,MAIRAC,Maianthemum racemosum,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/14/18,"MP, WO",LL93,MAIRAC,Maianthemum racemosum,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/16/18,"PSD, SML",MM97,MAIRAC,Maianthemum racemosum,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/10/18,"JL, JLL",NN118,MAIRAC,Maianthemum racemosum,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/16/18,SML,NN97,MAIRAC,Maianthemum racemosum,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/2/18,JLL,O109,MAIRAC,Maianthemum racemosum,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/16/18,"CB, WO",OO100,MAIRAC,Maianthemum racemosum,6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/16/18,CB  ,OO101,MAIRAC,Maianthemum racemosum,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/10/18,WO,OO110,MAIRAC,Maianthemum racemosum,12,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/18/18,CB,PP128,MAIRAC,Maianthemum racemosum,6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/8/18,CB,Q122,MAIRAC,Maianthemum racemosum,7,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/10/18,"JL, JLL",QQ111,MAIRAC,Maianthemum racemosum,5,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/17/18,SML,QQ133,MAIRAC,Maianthemum racemosum,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/17/18,CB,QQ146,MAIRAC,Maianthemum racemosum,5,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/7/18,CB,R113,MAIRAC,Maianthemum racemosum,7,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/7/18,CB,R116,MAIRAC,Maianthemum racemosum,10,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/15/18,CB,R75,MAIRAC,Maianthemum racemosum,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/17/18,CB,SS141,MAIRAC,Maianthemum racemosum,6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/8/18,CB,T122,MAIRAC,Maianthemum racemosum,6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/15/18,"MP, WO",T70,MAIRAC,Maianthemum racemosum,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/16/18,"DS, JLL",TT110,MAIRAC,Maianthemum racemosum,10,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/17/18,"PS, SML",TT137,MAIRAC,Maianthemum racemosum,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/9/18,"SML, TPL",U125,MAIRAC,Maianthemum racemosum,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/18/18,CB,UU132,MAIRAC,Maianthemum racemosum,7,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/13/18,CB,V89,MAIRAC,Maianthemum racemosum,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/18/18,CB,VV133,MAIRAC,Maianthemum racemosum,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/9/18,"SML, TPL",W128,MAIRAC,Maianthemum racemosum,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/22/18,"MP, BS",W87,MAIRAC,Maianthemum racemosum,15,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/8/18,WO,X118,MAIRAC,Maianthemum racemosum,25,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/7/18,CB,Y110,MAIRAC,Maianthemum racemosum,10,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/7/18,WO,Y112,MAIRAC,Maianthemum racemosum,12,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/8/18,WO,Z118,MAIRAC,Maianthemum racemosum,5,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/9/18,"SML, TPL",Z132,MAIRAC,Maianthemum racemosum,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/13/18,CB,Z92,MAIRAC,Maianthemum racemosum,5,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/3/18,WO,BB141,MALSIE,Malus sieboldii,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/3/18,WO,BB144,MALSIE,Malus sieboldii,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/3/18,WO,FF146,MALSIE,Malus sieboldii,5,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/10/18,"SML, TML",HH103,MALSIE,Malus sieboldii,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/17/18,JLL,HH130,Malus sp.,Malus sp.,6,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/17/18,"DS, JLL",NN126,Malus sp.,Malus sp.,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/16/18,JLL,WW106,Malus sp.,Malus sp.,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/17/18,"PS, SML",Y141,Malus sp.,Malus sp.,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/4/18,WO,N113,"Malus sp.,",Malus sp.,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/16/18,"DS, JLL",WW102,MEDSAT,Medicago sativa,5,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/5/18,WO,H127,MELALB,Melilotus alba,50,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/16/18,"DS, JLL",UU100,Melilotus sp.,Melilotus sp.,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/16/18,CB  ,PP101,MELOFF,Melilotus officinalis,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/16/18,JLL,SS102,MELOFF,Melilotus officinalis,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/16/18,"DS, JLL",WW102,MELOFF,Melilotus officinalis,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/16/18,"DS, JLL",XX104,MELOFF,Melilotus officinalis,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/6/18,WO,A121,MENCAN,Menispermum canadense,20,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/18/18,WO,D113,MENCAN,Menispermum canadense,10,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/2/18,WO,D117,MENCAN,Menispermum canadense,6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/1/18,JLL,E110,MENCAN,Menispermum canadense,5,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/1/18,JLL,F114,MENCAN,Menispermum canadense,40,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/5/18,WO,F119,MENCAN,Menispermum canadense,30,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/22/18,"MP, BS",HH139,MENCAN,Menispermum canadense,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/15/18,"MP, WO",II81,MENCAN,Menispermum canadense,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/18/18,WO,NN140,MENCAN,Menispermum canadense,8,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/16/18,SML,NN97,MENCAN,Menispermum canadense,50,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/16/18,CB  ,OO101,MENCAN,Menispermum canadense,6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/13/18,CB,S92,MENCAN,Menispermum canadense,15,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/17/18,CB,TT140,MENCAN,Menispermum canadense,20,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/9/18,"JL, JLL",V136,MENCAN,Menispermum canadense,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/15/18,"MP, WO",V73,MENCAN,Menispermum canadense,25,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/19/18,CB,WW146,MENCAN,Menispermum canadense,7,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/7/18,WO,Y115,MENCAN,Menispermum canadense,10,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/1/18,JLL,F112,MENCAN,Menispermum canadense ,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/2/18,WO,A107,MONFIS,Monarda fistulosa,20,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/16/18,"CB, WO",AY122,MONFIS,Monarda fistulosa,5,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/2/18,WO,B109,MONFIS,Monarda fistulosa,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/2/18,WO,B115,MONFIS,Monarda fistulosa,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/17/18,JLL,N144,MONFIS,Monarda fistulosa,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/16/18,"DS, JLL",UU100,MONFIS,Monarda fistulosa,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/17/18,"PS, SML",Y141,MONFIS,Monarda fistulosa,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/18/18,WO,A135,MORALB,Morus alba,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/5/18,WO,AZ133,MORALB,Morus alba,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/3/18,WO,CC144,MORALB,Morus alba,5,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/15/18,"MP, WO",II81,MORALB,Morus alba,10,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/22/18,"MP, BS",KK121,MORALB,Morus alba,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/19/18,CB,HC144,MORALB,Morus alba ,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/9/18,"SML, TPL",AA129,No Herbaceous,No herbaceous,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/10/18,"SML, TML",DD114,No Herbaceous,No herbaceous,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/22/18,"MP, BS",LL122,No Herbaceous,No Herbaceous,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/17/18,SML,OO130,No herbaceous,No herbaceous,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/17/18,SML,PP132,No herbaceous,No herbaceous,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/9/18,WO,X121,No Herbaceous,No Herbaceous,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/19/18,CB,YY146,ONOSEN,Onoclea sensibilis,30,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/13/18,"MP, WO",AA95,OSMCLO,Osmorhiza claytonii,6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/22/18,"MP, BS",CC97,OSMCLO,Osmorhiza claytonii,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/15/18,"MP, WO",HH90,OSMCLO,Osmorhiza claytonii,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/8/18,CB,I124,OSMCLO,Osmorhiza claytonii,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/22/18,"MP, BS",JJ121,OSMCLO,Osmorhiza claytonii,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/14/18,"MP, WO",LL93,OSMCLO,Osmorhiza claytonii,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/14/18,"MP, WO",MM94,OSMCLO,Osmorhiza claytonii,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/16/18,CB  ,NN100,OSMCLO,Osmorhiza claytonii,5,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/15/18,"MP, WO",NN89,OSMCLO,Osmorhiza claytonii,6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/15/18,CB,R75,OSMCLO,Osmorhiza claytonii,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/10/18,"JL, JLL",RR113,OSMCLO,Osmorhiza claytonii,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/8/18,CB,T122,OSMCLO,Osmorhiza claytonii,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/1/18,JLL,G109,OSMCLO,Osmorhiza claytonii ,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/6/18,WO,AA117,OSTVIR,Ostrya virginiana,20,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/14/18,CB,DD78,OSTVIR,Ostrya virginiana,8,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/1/18,JLL,F108,OSTVIR,Ostrya virginiana,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/14/18,"MP, WO",GG92,OSTVIR,Ostrya virginiana,10,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/14/18,"MP, WO",GG94,OSTVIR,Ostrya virginiana,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/14/18,"MP, WO",HH96,OSTVIR,Ostrya virginiana,12,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/3/18,WO,K115,OSTVIR,Ostrya virginiana,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/18/18,WO,NN140,OSTVIR,Ostrya virginiana,10,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/9/18,WO,V121,OSTVIR,Ostrya virginiana,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/21/18,"MP, BS",WW137,OSTVIR,Ostrya virginiana,6,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/9/18,WO,X125,OSTVIR,Ostrya virginiana,15,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/7/18,WO,Y112,OSTVIR,Ostrya virginiana,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/9/18,WO,FF117,Oxalis sp.,Oxalis sp.,8,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/10/18,WO,Y90,Oxalis sp.,Oxalis sp.,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/16/18,"CB, WO",AY124,OXASTR,Oxalis stricta,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/18/18,WO,AZ138,OXASTR,Oxalis stricta,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/6/18,WO,B128,OXASTR,Oxalis stricta,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/17/18,WO,C136,OXASTR,Oxalis stricta,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/10/18,"JL, JLL",CC106,OXASTR,Oxalis stricta,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/14/18,CB,CC76,OXASTR,Oxalis stricta,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/1/18,JLL,F114,OXASTR,Oxalis stricta,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/23/18,WO,F129,OXASTR,Oxalis stricta,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/23/18,WO,G137,OXASTR,Oxalis stricta,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/14/18,"MP, WO",GG94,OXASTR,Oxalis stricta,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/10/18,"SML, TML",HH105,OXASTR,Oxalis stricta,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/9/18,"SML, TPL",HH110,OXASTR,Oxalis stricta,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/10/18,"SML, TML",HH112,OXASTR,Oxalis stricta,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/16/18,SML,JJ102,OXASTR,Oxalis stricta,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/10/18,"JL, JLL",JJ114,OXASTR,Oxalis stricta,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/9/18,"JL, JLL",K137,OXASTR,Oxalis stricta,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/10/18,"SML, TML",KK109,OXASTR,Oxalis stricta,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/10/18,"JL, JLL",KK116,OXASTR,Oxalis stricta,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/16/18,"PSD, SML",LL104,OXASTR,Oxalis stricta,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/10/18,"JL, JLL",LL114,OXASTR,Oxalis stricta,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/16/18,SML,MM102,OXASTR,Oxalis stricta,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/10/18,"SML, TML",NN110,OXASTR,Oxalis stricta,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/15/18,"MP, WO",NN89,OXASTR,Oxalis stricta,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/16/18,"CB, WO",OO100,OXASTR,Oxalis stricta,6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/17/18,CB,OO146,OXASTR,Oxalis stricta,7,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/10/18,"JL, JLL",QQ111,OXASTR,Oxalis stricta,5,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/7/18,CB,S111,OXASTR,Oxalis stricta,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/15/18,"MP, WO",T70,OXASTR,Oxalis stricta,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/13/18,CB,T88,OXASTR,Oxalis stricta,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/13/18,"MP, WO",U96,OXASTR,Oxalis stricta,6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/15/18,CB,V76,OXASTR,Oxalis stricta,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/13/18,WO,V84,OXASTR,Oxalis stricta,6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/13/18,CB,W95,OXASTR,Oxalis stricta,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/14/18,CB,X78,OXASTR,Oxalis stricta,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/13/18,CB,Y96,OXASTR,Oxalis stricta,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/1/18,JLL,H115,OXASTR,Oxalis stricta ,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
