Date,Sampler,Plot ID Number,6-Letter Code,Species Name,% Cover,Cover Class (1-7),# of Woody Seedlings ,Notes,,,,,,,,,,,
5/22/18,"CB,JLL",Z108,Lactuca sp.,Lactuca sp.,1,2,,,,,,,,,,,,,
5/20/18,CB,C136,LAMPUR,Lamium purpureum,4,2,,,,,,,,,,,,,
5/18/18,"PB, WO",DD130,LAPCAN,Laportea canadensis,2,2,,,,,,,,,,,,,
5/18/18,"CB, PB, WO",Y135,LAPCAN,Laportea canadensis,75,6,,,,,,,,,,,,,
5/10/18,"JLL, WS",A116,Ligustrum sp.,Ligustrum sp.,2,2,,Privet,,,,,,,,,,,
5/9/18,"BS, SML",DD145,Lonicera sp.,Lonicera sp.,1,2,,,,,,,,,,,,,
5/9/18,"BS, SML",DD148,Lonicera sp.,Lonicera sp.,1,2,,,,,,,,,,,,,
6/5/18,"JL, SL",FF126,Lonicera sp.,Lonicera sp.,1,2,,,,,,,,,,,,,
5/9/18,"BS, SML",GG146,Lonicera sp.,Lonicera sp.,1,2,,,,,,,,,,,,,
5/7/18,"WO, SL",U95,Lonicera sp.,Lonicera sp.,2,2,,,,,,,,,,,,,
5/2/18,"BS, WO",A135,LONMAA,Lonicera maackii,2,2,,,,,,,,,,,,,
5/20/18,CB,A137,LONMAA,Lonicera maackii,5,3,,,,,,,,,,,,,
5/1/18,"WO, SZ",AY124,LONMAA,Lonicera maackii,5,2,,,,,,,,,,,,,
5/2/18,"BS, WO",AZ133,LONMAA,Lonicera maackii,6,3,,,,,,,,,,,,,
5/9/18,"BS, SL",BB141,LONMAA,Lonicera maackii,12,3,,,,,,,,,,,,,
5/1/18,"WO, SZ",C120,LONMAA,Lonicera maackii,10,3,,,,,,,,,,,,,
5/3/18,"WO, SZ",D117,LONMAA,Lonicera maackii,5,3,,,,,,,,,,,,,
6/6/18,JL,E110,LONMAA,Lonicera maackii,2,2,,,,,,,,,,,,,
5/10/18,"BS, SL",EE134,LONMAA,Lonicera maackii,15,3,,,,,,,,,,,,,
5/4/18,"BS, WO",FF117,LONMAA,Lonicera maackii,2,2,,,,,,,,,,,,,
5/10/18,"PB, WO",FF138,LONMAA,Lonicera maackii,1,2,,,,,,,,,,,,,
5/7/18,"PB, SZ",FF91,LONMAA,Lonicera maackii,2,2,,"<30cm tall, 1 seedling",,,,,,,,,,,
5/18/18,"PB, WO",GG127,LONMAA,Lonicera maackii,1,2,,,,,,,,,,,,,
5/17/18,"BS, WS",GG140,LONMAA,Lonicera maackii,25,4,,,,,,,,,,,,,
5/16/18,PB,HA124,LONMAA,Lonicera maackii,70,5,,,,,,,,,,,,,
5/16/18,PB,HA127,LONMAA,Lonicera maackii,7,3,,,,,,,,,,,,,
5/15/18,"CB, PB",HA132,LONMAA,Lonicera maackii,2,2,,,,,,,,,,,,,
5/17/18,CB,HA147,LONMAA,Lonicera maackii,30,4,,,,,,,,,,,,,
5/16/18,PB,HB125,LONMAA,Lonicera maackii,20,3,,,,,,,,,,,,,
5/16/18,PB,HB126,LONMAA,Lonicera maackii,10,3,,,,,,,,,,,,,
5/15/18,"CB, PB",HB129,LONMAA,Lonicera maackii,12,3,,,,,,,,,,,,,
5/15/18,"CB, PB",HB131,LONMAA,Lonicera maackii,6,3,,,,,,,,,,,,,
5/17/18,CB,HB146,LONMAA,Lonicera maackii,5,3,,,,,,,,,,,,,
5/16/18,PB,HC126,LONMAA,Lonicera maackii,4,2,,,,,,,,,,,,,
5/15/18,"CB, PB",HC130,LONMAA,Lonicera maackii,5,3,,,,,,,,,,,,,
5/16/18,"CB, WO",HC144,LONMAA,Lonicera maackii,3,2,,,,,,,,,,,,,
5/17/18,CB,HD134,LONMAA,Lonicera maackii,3,2,,,,,,,,,,,,,
5/16/18,"CB, WO",HD142,LONMAA,Lonicera maackii,50,5,,Lonicera stems in plot,,,,,,,,,,,
5/17/18,CB,HE136,LONMAA,Lonicera maackii,2,2,,,,,,,,,,,,,
5/15/18,"SZ, WO",II130,LONMAA,Lonicera maackii,40,4,,,,,,,,,,,,,
5/23/18,CB,II131,LONMAA,Lonicera maackii,30,4,,,,,,,,,,,,,
5/15/18,"SZ, WO",JJ129,LONMAA,Lonicera maackii,2,2,,,,,,,,,,,,,
5/10/18,"BS, TP",KK145,LONMAA,Lonicera maackii,8,3,,open canopy,,,,,,,,,,,
5/1/18,"CB, PB",L111,LONMAA,Lonicera maackii,2,2,,,,,,,,,,,,,
5/15/18,"SZ, WO",LL128,LONMAA,Lonicera maackii,25,4,,,,,,,,,,,,,
5/15/18,"MO, WS",LL141,LONMAA,Lonicera maackii,5,3,,,,,,,,,,,,,
5/15/18,"SZ, WO",NN126,LONMAA,Lonicera maackii,50,5,,,,,,,,,,,,,
5/15/18,"MO, WS",NN136,LONMAA,Lonicera maackii,30,4,,,,,,,,,,,,,
5/10/18,"BS, TP",NN145,LONMAA,Lonicera maackii,35,4,,,,,,,,,,,,,
5/10/18,"BS, SL",NN146,LONMAA,Lonicera maackii,4,2,,,,,,,,,,,,,
5/9/18,"JLL, WS",OO129,LONMAA,Lonicera maackii,4,2,,,,,,,,,,,,,
5/23/18,CB,PP124,LONMAA,Lonicera maackii,3,2,,,,,,,,,,,,,
6/5/18,"MO, SZ",PP128,LONMAA,Lonicera maackii,15,3,,,,,,,,,,,,,
5/23/18,CB,PP135,LONMAA,Lonicera maackii,25,4,,,,,,,,,,,,,
5/9/18,"JLL, WS",QQ131,LONMAA,Lonicera maackii,1,2,,,,,,,,,,,,,
5/17/18,"BS, WS",QQ139,LONMAA,Lonicera maackii,35,4,,,,,,,,,,,,,
5/10/18,"BS, TP",QQ146,LONMAA,Lonicera maackii,20,3,,,,,,,,,,,,,
5/9/18,"PB, WO",RR126,LONMAA,Lonicera maackii,5,3,1,,,,,,,,,,,,
6/5/18,"JL, SL",RR127,LONMAA,Lonicera maackii,3,2,,,,,,,,,,,,,
5/9/18,"PB, WO",RR128,LONMAA,Lonicera maackii,70,5,,,,,,,,,,,,,
5/9/18,"PB, WO",RR129,LONMAA,Lonicera maackii,8,3,,,,,,,,,,,,,
6/5/18,"JL, SL",RR131,LONMAA,Lonicera maackii,2,2,,,,,,,,,,,,,
5/23/18,CB,RR134,LONMAA,Lonicera maackii,25,4,,,,,,,,,,,,,
5/17/18,"BS, WS",RR138,LONMAA,Lonicera maackii,45,4,,,,,,,,,,,,,
5/23/18,CB,SS130,LONMAA,Lonicera maackii,7,2,,,,,,,,,,,,,
5/8/18,"JLL, SML",T70,LONMAA,Lonicera maackii,8,2,,,,,,,,,,,,,
5/4/18,"BS, WO",T84,LONMAA,Lonicera maackii,2,2,,,,,,,,,,,,,
5/10/18,"PB, WO",TT130,LONMAA,Lonicera maackii,20,2,,,,,,,,,,,,,
5/10/18,"PB, WO",TT131,LONMAA,Lonicera maackii,4,2,,,,,,,,,,,,,
5/2/18,"CB, PB",U110,LONMAA,Lonicera maackii,3,2,,,,,,,,,,,,,
5/7/18,"SL, WO",U98,LONMAA,Lonicera maackii,2,2,,,,,,,,,,,,,
6/5/18,"JL, SL",UU121,LONMAA,Lonicera maackii,10,3,,,,,,,,,,,,,
5/9/18,"PB, WO",UU125,LONMAA,Lonicera maackii,2,2,,,,,,,,,,,,,
5/11/18,PB,UU129,LONMAA,Lonicera maackii,2,2,,,,,,,,,,,,,
6/5/18,"MO, SZ",UU130,LONMAA,Lonicera maackii,35,4,,,,,,,,,,,,,
5/8/18,"JLL, SML",V84,LONMAA,Lonicera maackii,2,2,,,,,,,,,,,,,
5/9/18,"PB, WO",VV122,LONMAA,Lonicera maackii,20,3,,,,,,,,,,,,,
5/11/18,PB,VV133,LONMAA,Lonicera maackii,10,3,,,,,,,,,,,,,
5/11/18,PB,WW130,LONMAA,Lonicera maackii,4,2,,,,,,,,,,,,,
6/5/18,"MO, SZ",WW146,LONMAA,Lonicera maackii,15,3,,,,,,,,,,,,,
6/5/18,"MO, SZ",XX121,LONMAA,Lonicera maackii,3,2,,,,,,,,,,,,,
5/9/18,"PB, WO",XX125,LONMAA,Lonicera maackii,5,3,,,,,,,,,,,,,
5/18/18,CB,XX134,LONMAA,Lonicera maackii,4,2,,,,,,,,,,,,,
5/9/18,"BS, SML",Y147,LONMAA,Lonicera maackii,2,2,,,,,,,,,,,,,
5/22/18,CB,Y84,LONMAA,Lonicera maackii,5,3,,,,,,,,,,,,,
5/23/18,CB,YY119,LONMAA,Lonicera maackii,20,3,,,,,,,,,,,,,
5/9/18,"PB, WO",YY122,LONMAA,Lonicera maackii,45,4,,,,,,,,,,,,,
5/23/18,CB,YY123,LONMAA,Lonicera maackii,30,4,,,,,,,,,,,,,
5/15/18,"CB, PB",ZZ130,LONMAA,Lonicera maackii,30,4,,,,,,,,,,,,,
5/16/18,"CB, WO",HB141,LONMAA,Lonicera maackii ,15,3,,,,,,,,,,,,,
5/17/18,CB,HC135,LONMAA,Lonicera maackii ,8,3,,,,,,,,,,,,,
5/16/18,"CB, WO",HC142,LONMAA,Lonicera maackii ,4,2,,,,,,,,,,,,,
5/17/18,CB,HD143,LONMAA,Lonicera maackii ,20,3,,,,,,,,,,,,,
5/16/18,"BS, WS",SS142,LONMAA,Lonicera maackii ,30,2,,,,,,,,,,,,,
5/7/18,"SL, WO",S97,LONRET,Lonicera reticulata,1,2,,,,,,,,,,,,,
5/10/18,"JLL, WS",A116,LONTAT,Lonicera tatarica,2,2,,,,,,,,,,,,,
5/4/18,"JLL, PB",CC110,LONTAT,Lonicera tatarica,1,2,,,,,,,,,,,,,
5/10/18,"JLL, WS",D113,LONTAT,Lonicera tatarica,8,3,,,,,,,,,,,,,
4/30/18,"WS, JLL",F113,LONTAT,Lonicera tatarica,3,2,,,,,,,,,,,,,
5/8/18,"JLL, SML",Z76,LONTAT,Lonicera tatarica,1,2,,,,,,,,,,,,,
5/22/18,JLL,WW102,LYCALB,Lychnis alba,2,2,,,,,,,,,,,,,
5/18/18,"PB, WO",KK122,LYSCIL,Lysimachia ciliata,2,2,,,,,,,,,,,,,
5/10/18,"JLL, WS",B115,Maianthemum sp.,Maiathemum sp.,1,2,,,,,,,,,,,,,
5/2/18,"BS, WO",A131,MAIRAC,Maianthemum racemosum,2,2,,,,,,,,,,,,,
5/2/18,"BS, WO",A133,MAIRAC,Maianthemum racemosum,2,2,,,,,,,,,,,,,
5/3/18,"JLL,PB",AA118,MAIRAC,Maianthemum racemosum,3,2,,,,,,,,,,,,,
5/22/18,CB,AA79,MAIRAC,Maianthemum racemosum,6,3,,,,,,,,,,,,,
5/7/18,"PB, SZ",AA95,MAIRAC,Maianthemum racemosum,10,3,,,,,,,,,,,,,
5/2/18,"BS, WO",AZ133,MAIRAC,Maianthemum racemosum,3,2,,,,,,,,,,,,,
5/2/18,"JLL, PB",BB116,MAIRAC,Maianthemum racemosum,7,3,,,,,,,,,,,,,
5/8/18,"MO, PB",BB84,MAIRAC,Maianthemum racemosum,5,3,,,,,,,,,,,,,
5/10/18,"JLL, WS",C111,MAIRAC,Maianthemum racemosum,2,2,,,,,,,,,,,,,
5/4/18,"JLL, PB",CC109,MAIRAC,Maianthemum racemosum,1,2,,,,,,,,,,,,,
5/4/18,"JLL, PB",CC110,MAIRAC,Maianthemum racemosum,1,2,,,,,,,,,,,,,
5/7/18,"PB, SZ",CC97,MAIRAC,Maianthemum racemosum,1,2,,,,,,,,,,,,,
5/3/18,"WS, JLL",DD112,MAIRAC,Maianthemum racemosum,2,2,,,,,,,,,,,,,
5/22/18,CB,DD78,MAIRAC,Maianthemum racemosum,6,3,,,,,,,,,,,,,
5/8/18,"MO, PB",DD86,MAIRAC,Maianthemum racemosum,2,2,,,,,,,,,,,,,
5/18/18,"PB, WO",EE126,MAIRAC,Maianthemum racemosum,1,2,,,,,,,,,,,,,
5/22/18,CB,EE77,MAIRAC,Maianthemum racemosum,7,3,,,,,,,,,,,,,
5/3/18,"BS, WO",FF112,MAIRAC,Maianthemum racemosum,1,2,,,,,,,,,,,,,
6/5/18,"MO, SZ",FF127,MAIRAC,Maianthemum racemosum,1,2,,,,,,,,,,,,,
5/7/18,"PB, SZ",FF91,MAIRAC,Maianthemum racemosum,3,2,,,,,,,,,,,,,
4/30/18,"WS, JLL",G109,MAIRAC,Maianthemum racemosum,1,2,,,,,,,,,,,,,
5/2/18,"JLL, PB",G137,MAIRAC,Maianthemum racemosum,1,2,,,,,,,,,,,,,
5/19/18,CB,GG113,MAIRAC,Maianthemum racemosum,4,2,,,,,,,,,,,,,
5/4/18,"BS, WO",GG121,MAIRAC,Maianthemum racemosum,2,2,,,,,,,,,,,,,
5/7/18,"PB, SZ",GG92,MAIRAC,Maianthemum racemosum,1,2,,,,,,,,,,,,,
5/7/18,"PB, SZ",GG94,MAIRAC,Maianthemum racemosum,2,2,,,,,,,,,,,,,
5/17/18,CB,HA147,MAIRAC,Maianthemum racemosum,10,3,,,,,,,,,,,,,
5/16/18,"CB, WO",HB141,MAIRAC,Maianthemum racemosum,10,3,,,,,,,,,,,,,
5/17/18,CB,HC135,MAIRAC,Maianthemum racemosum,5,3,,,,,,,,,,,,,
5/8/18,"MO, PB",HH85,MAIRAC,Maianthemum racemosum,4,2,,,,,,,,,,,,,
5/2/18,CB  ,II105,MAIRAC,Maianthemum racemosum,3,2,,,,,,,,,,,,,
5/19/18,CB,II118,MAIRAC,Maianthemum racemosum,6,3,,,,,,,,,,,,,
5/23/18,CB,II131,MAIRAC,Maianthemum racemosum,3,2,,,,,,,,,,,,,
5/10/18,"PB, WO",II136,MAIRAC,Maianthemum racemosum,4,2,,,,,,,,,,,,,
5/15/18,"MO, WS",II142,MAIRAC,Maianthemum racemosum,2,2,,,,,,,,,,,,,
5/7/18,"PB, SZ",II90,MAIRAC,Maianthemum racemosum,3,2,,,,,,,,,,,,,
5/4/18,"JLL, PB",JJ114,MAIRAC,Maianthemum racemosum,3,,,,,,,,,,,,,,
5/4/18,"BS, WO",KK119,MAIRAC,Maianthemum racemosum,10,3,,,,,,,,,,,,,
6/5/18,"MO, SZ",KK131,MAIRAC,Maianthemum racemosum,2,2,,,,,,,,,,,,,
5/10/18,"BS, TP",KK145,MAIRAC,Maianthemum racemosum,4,2,,"edge of brush pile, buckthorn & honeysuckle resprouts",,,,,,,,,,,
6/6/18,JL,KK80,MAIRAC,Maianthemum racemosum,8,3,,,,,,,,,,,,,
5/22/18,JLL,LL102,MAIRAC,Maianthemum racemosum,5,3,,,,,,,,,,,,,
5/7/18,"JLL, WS",LL103,MAIRAC,Maianthemum racemosum,1,2,,,,,,,,,,,,,
5/4/18,"JLL, PB",LL110,MAIRAC,Maianthemum racemosum,4,2,,,,,,,,,,,,,
5/4/18,"JLL, PB",LL114,MAIRAC,Maianthemum racemosum,1,2,,,,,,,,,,,,,
5/23/18,JLL,LL135,MAIRAC,Maianthemum racemosum,2,2,,,,,,,,,,,,,
5/8/18,"MO, PB",LL90,MAIRAC,Maianthemum racemosum,3,2,,,,,,,,,,,,,
5/23/18,JLL,LL93,MAIRAC,Maianthemum racemosum,3,2,,,,,,,,,,,,,
6/6/18,"SL, SZ",MM97,MAIRAC,Maianthemum racemosum,2,2,,,,,,,,,,,,,
5/4/18,"BS, WO",NN118,MAIRAC,Maianthemum racemosum,2,2,,,,,,,,,,,,,
5/10/18,"BS, TP",NN145,MAIRAC,Maianthemum racemosum,4,2,,,,,,,,,,,,,
5/7/18,"JLL, WS",OO101,MAIRAC,Maianthemum racemosum,2,2,,,,,,,,,,,,,
6/5/18,"MO, SZ",PP128,MAIRAC,Maianthemum racemosum,5,3,,,,,,,,,,,,,
5/10/18,"BS, TP",PP146,MAIRAC,Maianthemum racemosum,10,3,,,,,,,,,,,,,
5/21/18,CB,Q127,MAIRAC,Maianthemum racemosum,6,3,,,,,,,,,,,,,
5/19/18,CB,QQ111,MAIRAC,Maianthemum racemosum,8,3,,,,,,,,,,,,,
5/9/18,"JLL, WS",QQ131,MAIRAC,Maianthemum racemosum,2,2,,in older dump area,,,,,,,,,,,
5/9/18,"JLL, WS",QQ133,MAIRAC,Maianthemum racemosum,3,2,,,,,,,,,,,,,
5/17/18,"BS, WS",QQ139,MAIRAC,Maianthemum racemosum,4,2,,,,,,,,,,,,,
5/16/18,"BS, WS",QQ140,MAIRAC,Maianthemum racemosum,3,2,,,,,,,,,,,,,
5/10/18,"BS, TP",QQ146,MAIRAC,Maianthemum racemosum,15,3,,,,,,,,,,,,,
5/7/18,"JLL, WS",RR113,MAIRAC,Maianthemum racemosum,2,2,,,,,,,,,,,,,
5/17/18,"BS, WS",RR139,MAIRAC,Maianthemum racemosum,1,2,,,,,,,,,,,,,
5/16/18,"BS, WS",RR142,MAIRAC,Maianthemum racemosum,3,2,,,,,,,,,,,,,
6/6/18,"JL, SL ",RR95,MAIRAC,Maianthemum racemosum,15,3,,,,,,,,,,,,,
5/8/18,"JLL, SML",S75,MAIRAC,Maianthemum racemosum,1,2,,,,,,,,,,,,,
5/20/18,CB,S92,MAIRAC,Maianthemum racemosum,3,2,,,,,,,,,,,,,
5/7/18,"JLL, WS",SS113,MAIRAC,Maianthemum racemosum,1,2,,,,,,,,,,,,,
5/7/18,"JLL, WS",TT110,MAIRAC,Maianthemum racemosum,4,2,,,,,,,,,,,,,
5/10/18,"PB, WO",TT131,MAIRAC,Maianthemum racemosum,2,2,,,,,,,,,,,,,
5/17/18,"BS, WS",TT145,MAIRAC,Maianthemum racemosum,8,2,,,,,,,,,,,,,
5/11/18,PB,UU132,MAIRAC,Maianthemum racemosum,2,2,,,,,,,,,,,,,
5/8/18,"JLL, SML",V84,MAIRAC,Maianthemum racemosum,2,2,,,,,,,,,,,,,
5/11/18,PB,VV133,MAIRAC,Maianthemum racemosum,2,2,,,,,,,,,,,,,
5/2/18,"BS, WO",W128,MAIRAC,Maianthemum racemosum,4,2,,,,,,,,,,,,,
5/3/18,"BS, WO",X118,MAIRAC,Maianthemum racemosum,2,2,,,,,,,,,,,,,
5/1/18,"CB, PB",Y112,MAIRAC,Maianthemum racemosum,3,2,,,,,,,,,,,,,
5/9/18,"BS, SML",Y147,MAIRAC,Maianthemum racemosum,2,2,,,,,,,,,,,,,
5/15/18,"SZ, WO",YY137,MAIRAC,Maianthemum racemosum,3,2,,,,,,,,,,,,,
5/18/18,CB,YY140,MAIRAC,Maianthemum racemosum,3,2,,,,,,,,,,,,,
5/3/18,"WO, SZ",Z132,MAIRAC,Maianthemum racemosum,3,2,,,,,,,,,,,,,
5/16/18,"CB, WO",ZZ142,MAIRAC,Maianthemum racemosum,8,3,,,,,,,,,,,,,
6/6/18,"SL, SZ",CC76,MAISTE,Maianthemum stellatum,2,2,,,,,,,,,,,,,
5/18/18,"PB, WO",EE128,MALSIE,Malus sieboldii,2,2,,,,,,,,,,,,,
5/18/18,"CB, PB, WO",HH130,MALSIE,Malus sieboldii,7,3,,,,,,,,,,,,,
5/15/18,"SZ, WO",II130,MALSIE,Malus sieboldii,3,2,,,,,,,,,,,,,
5/18/18,"PB, WO",KK122,MALSIE,Malus sieboldii,1,2,,,,,,,,,,,,,
5/15/18,"SZ, WO",NN126,MALSIE,Malus sieboldii,3,2,,,,,,,,,,,,,
5/4/18,WO,H127,MELALB,Melilotus alba,25,4,,,,,,,,,,,,,
5/22/18,JLL,WW102,Melilotus sp,Melilotus sp.,10,3,,,,,,,,,,,,,
5/20/18,CB,A137,Melilotus sp.,Melilotus sp.,3,2,,,,,,,,,,,,,
5/22/18,JLL,SS102,Melilotus sp.,Melilotus sp.,2,2,,,,,,,,,,,,,
5/22/18,JLL,SS106,Melilotus sp.,Melilotus sp.,2,2,,,,,,,,,,,,,
5/10/18,"JLL, WS",D113,MENCAN,Menispermum canadense,1,2,,,,,,,,,,,,,
5/22/18,CB,II81,MENCAN,Menispermum canadense,10,3,,,,,,,,,,,,,
6/6/18,"JL, SL ",NN97,MENCAN,Menispermum canadense,25,4,,,,,,,,,,,,,
5/15/18,"MO, WS",TT140,MENCAN,Menispermum canadense,8,2,,,,,,,,,,,,,
6/5/18,"MO, SZ",WW146,MENCAN,Menispermum canadense,2,2,,,,,,,,,,,,,
5/18/18,"CB, PB, WO",Y135,MENCAN,Menispermum canadense,3,2,,,,,,,,,,,,,
5/18/18,CB,YY140,MENCAN,Menispermum canadense,4,2,,,,,,,,,,,,,
5/3/18,"WO, SZ",F119,MENCAN,Menispermum canadense ,5,3,,Photo,,,,,,,,,,,
5/23/18,JLL,NN140,MENCAN,Menispermum canadense ,2,2,,,,,,,,,,,,,
5/20/18,CB,S92,MENCAN,Menispermum canadense ,4,2,,,,,,,,,,,,,
5/2/18,PB,S111,MERVIR,Mertensia virginica,60,5,,,,,,,,,,,,,
5/2/18,"BS, WO",W128,MERVIR,Mertensia virginica,2,2,,,,,,,,,,,,,
5/3/18,"BS, WO",W136,MERVIR,Mertensia virginica,5,3,,,,,,,,,,,,,
5/2/18,"JLL, PB",Y115,MERVIR,Mertensia virginica,2,3,,,,,,,,,,,,,
5/3/18,"WO, SZ",Y128,MERVIR,Mertensia virginica,60,5,,,,,,,,,,,,,
5/2/18,"BS, WO",Y130,MERVIR,Mertensia virginica,40,4,,,,,,,,,,,,,
5/3/18,"WO, SZ",Z132,MERVIR,Mertensia virginica,40,4,,,,,,,,,,,,,
5/9/18,"BS, SML",GG146,MERVIR,Mertensia virginica ,1,2,,,,,,,,,,,,,
5/2/18,"WS, JLL",I133,MERVIR,Mertensia virginica    ,1,2,,,,,,,,,,,,,
5/10/18,"JLL, WS",A107,MONFIS,Monarda fistulosa,5,3,,,,,,,,,,,,,
5/1/18,"WO, SZ",AY122,MONFIS,Monarda fistulosa,2,2,,,,,,,,,,,,,
5/10/18,"JLL, WS",B109,MONFIS,Monarda fistulosa,4,2,,,,,,,,,,,,,
5/10/18,"JLL, WS",B115,MONFIS,Monarda fistulosa,3,2,,,,,,,,,,,,,
5/22/18,JLL,UU100,MONFIS,Monarda fistulosa,4,2,,,,,,,,,,,,,
5/10/18,"JLL, WS",Y141,MONFIS,Monarda fistulosa,15,3,,,,,,,,,,,,,
5/2/18,"BS, WO",A135,MORALB,Morus alba,2,2,1,,,,,,,,,,,,
5/9/18,"BS, SML",DD145,MORALB,Morus alba,1,2,,,,,,,,,,,,,
5/10/18,"BS, SL",EE140,No herbaceous,No herbaceous,,,,100% water,,,,,,,,,,,
5/9/18,"BS, SML",FF146,No herbaceous,No herbaceous,,,,Disturbed marker - relocate (placed pink flag),,,,,,,,,,,
6/6/18,JL,GG103,No herbaceous,No herbaceous,,,,100% water 2-3' deep - no trees or shrubs,,,,,,,,,,,
5/17/18,CB,HB138,No herbaceous,No herbaceous,,,,Ephemeral pond,,,,,,,,,,,
5/4/18,"JLL, PB",HH115,No herbaceous,No herbaceous,,,,Weather station,,,,,,,,,,,
5/18/18,"PB, WO",LL122,No herbaceous,No herbaceous,,,,"No vegetation; 4"" inundation",,,,,,,,,,,
5/2/18,"WS, JLL",N115,No herbaceous,No herbaceous,,,,Weather station,,,,,,,,,,,
5/2/18,"BS, WO",U134,No herbaceous,No herbaceous,,,,Weather station,,,,,,,,,,,
5/15/18,"CB, PB",YY132,No herbaceous,No herbaceous,,,,,,,,,,,,,,,
5/18/18,CB,YY146,ONOSEN,Onoclea sensibilis,15,3,,,,,,,,,,,,,
5/1/18,"WO, SZ",C120,OSMCLO,Osmorhiza claytonii,1,2,,,,,,,,,,,,,
4/30/18,"WS, JLL",G109,OSMCLO,Osmorhiza claytonii,1,2,,,,,,,,,,,,,
5/1/18,"WO, SZ",I124,OSMCLO,Osmorhiza claytonii,2,2,,,,,,,,,,,,,
5/4/18,"BS, WO",II122,OSMCLO,Osmorhiza claytonii,4,2,,,,,,,,,,,,,
5/4/18,"BS, WO",JJ121,OSMCLO,Osmorhiza claytonii,2,2,,,,,,,,,,,,,
5/4/18,"BS, WO",KK119,OSMCLO,Osmorhiza claytonii,10,3,,,,,,,,,,,,,
6/6/18,JL,KK80,OSMCLO,Osmorhiza claytonii,2,2,,,,,,,,,,,,,
5/23/18,JLL,KK93,OSMCLO,Osmorhiza claytonii,2,2,,,,,,,,,,,,,
5/4/18,"JLL, PB",LL114,OSMCLO,Osmorhiza claytonii,1,2,,,,,,,,,,,,,
5/23/18,JLL,LL93,OSMCLO,Osmorhiza claytonii,1,2,,,,,,,,,,,,,
5/22/18,JLL,NN100,OSMCLO,Osmorhiza claytonii,8,3,,,,,,,,,,,,,
5/23/18,JLL,NN89,OSMCLO,Osmorhiza claytonii,1,2,,,,,,,,,,,,,
6/6/18,"JL, SL ",OO95,OSMCLO,Osmorhiza claytonii,1,2,,,,,,,,,,,,,
5/22/18,JLL,PP92,OSMCLO,Osmorhiza claytonii,2,2,,,,,,,,,,,,,
5/7/18,"JLL, WS",RR113,OSMCLO,Osmorhiza claytonii,15,3,,,,,,,,,,,,,
5/1/18,"CB, PB",Y112,OSMCLO,Osmorhiza claytonii,2,2,,,,,,,,,,,,,
5/22/18,JLL,MM94,OSMCLO,Osmorhiza claytonii ,5,3,,,,,,,,,,,,,
5/23/18,JLL,NN140,OSMCLO,Osmorhiza claytonii ,4,2,,,,,,,,,,,,,
6/6/18,"JL, SL ",RR95,OSMCLO,Osmorhiza claytonii ,5,3,,,,,,,,,,,,,
5/7/18,"PB, SZ",AA95,Osmorhiza sp.,Osmorhiza sp.,7,3,,,,,,,,,,,,,
5/8/18,"MO, PB",CC86,Osmorhiza sp.,Osmorhiza sp.,1,2,,,,,,,,,,,,,
5/7/18,"PB, SZ",CC96,Osmorhiza sp.,Osmorhiza sp.,3,2,,,,,,,,,,,,,
5/7/18,"PB, SZ",CC97,Osmorhiza sp.,Osmorhiza sp.,1,2,,,,,,,,,,,,,
5/7/18,"PB, SZ",GG94,Osmorhiza sp.,Osmorhiza sp.,3,2,,,,,,,,,,,,,
5/8/18,"MO, PB",HH87,Osmorhiza sp.,Osmorhiza sp.,2,2,,,,,,,,,,,,,
5/7/18,"PB, SZ",HH90,Osmorhiza sp.,Osmorhiza sp.,2,2,,,,,,,,,,,,,
5/8/18,"MO, PB",II87,Osmorhiza sp.,Osmorhiza sp.,4,2,,,,,,,,,,,,,
5/7/18,"PB, SZ",II90,Osmorhiza sp.,Osmorhiza sp.,1,2,,,,,,,,,,,,,
5/8/18,"MO, PB",JJ87,Osmorhiza sp.,Osmorhiza sp.,1,2,,,,,,,,,,,,,
5/8/18,"MO, PB",LL90,Osmorhiza sp.,Osmorhiza sp.,5,3,,,,,,,,,,,,,
5/2/18,"JLL, PB",AA117,OSTVIR,Ostrya virginiana,7,3,1,,,,,,,,,,,,
5/7/18,"PB, SZ",BB92,OSTVIR,Ostrya virginiana,1,2,,,,,,,,,,,,,
5/8/18,"MO, PB",CC86,OSTVIR,Ostrya virginiana,1,2,1,,,,,,,,,,,,
5/22/18,CB,DD78,OSTVIR,Ostrya virginiana,4,2,2,,,,,,,,,,,,
5/8/18,"MO, PB",DD86,OSTVIR,Ostrya virginiana,1,2,1,,,,,,,,,,,,
5/7/18,"PB, SZ",GG92,OSTVIR,Ostrya virginiana,3,2,,,,,,,,,,,,,
5/22/18,CB,HH79,OSTVIR,Ostrya virginiana,4,2,,,,,,,,,,,,,
5/7/18,"PB, SZ",HH96,OSTVIR,Ostrya virginiana,1,2,1,,,,,,,,,,,,
5/7/18,"PB, SZ",HH96,OSTVIR,Ostrya virginiana,3,2,,,,,,,,,,,,,
5/7/18,"PB, SZ",II90,OSTVIR,Ostrya virginiana,1,2,1,,,,,,,,,,,,
5/20/18,CB,U96,OSTVIR,Ostrya virginiana,2,2,1,,,,,,,,,,,,
5/15/18,"SZ, WO",WW137,OSTVIR,Ostrya virginiana,10,3,1,,,,,,,,,,,,
5/3/18,"BS, WO",X121,OSTVIR,Ostrya virginiana,2,2,,,,,,,,,,,,,
